Pat_surn	Pat_fore
Arscott	Arthurus
Arscott	Edmundus
Arscott	Johannes
Arscott	John
Arscott	Ric'us
Arscott	Ricardus
Arscott	Richardus
Arscott	Thomas
Arscott	Tristramus
Arscotte	Arthurus
Arscotte	Tristramus
Arstoke	Johannes
Arther	Edmund
Arthington	Christopherus
Arthington	Cyrilli
Arthington	Cyrillum
Arthington	Henricus
Arthington	Radulphus
Arthington	Thomas
Arthington	Willimus
Arthur	Thomas
Arthur	unknown
Arthur	Willelmum
Arthur	Willielmi
Arthur	Wittum
Arthure	Thomas
Arundel	
Arundel	Henricus
Arundel	Henry
Arundel	Johannes
Arundel	Margareta
Arundel	Margaretta
Arundel	Thomam
Arundel	Thomas
Arundel	unknown
Arundel & Surrey	Thomas
Arundel and Surrey	
Arundel and Surrey	Thomas
Arundele	Henricum
Arundeliae	Henricum
Arundell	
Arundell	Alexander
Arundell	Ann
Arundell	Anna
Arundell	Carolus
Arundell	Elizabeth
Arundell	Henrici
Arundell	Henricum
Arundell	Henricus
Arundell	Henry
Arundell	Henry,  K.G.
Arundell	James
Arundell	Johannes
Arundell	Margaret
Arundell	Matheus
Arundell	Mattheus
Arundell	Matthew
Arundell	not given
Arundell	Philippus
Arundell	Phillipus
Arundell	Richardus
Arundell	Thomam
Arundell	Thomas
Arundell	Thome
Arundell	William
Arundell	William Harris
Arundell	Williamum
Arundell & Surrey	Thomas
Arundell and Surrey	Elizabetha
Arundell and Surrey	Thomas
Arundell de Warden	
Arundell De Warden	Henricus
Arundell et Surrie	Thomas
Arundell, Mayor and and Burghers	
Arundelle	Henricus
Asaph	Franciscus
Asburiensis	Robertum
Asburner	Gulielmus
Asburner	Thomas
Asby	Elias
Ascoghe	Franciscus
Ascough	Jacobus
Ascoughe	Elizabetha
Ascue	Hugo
Asfordby	Carolus
Ash	Elizabeth
Ash	Gulielmus
Ash	Jacobus
Ash	Joh'es
Ash	Johannes
Ash	Samuel
Ash	Simon
Ash	Thomas
Ashbernham	John
Ashbey	Henricus
Ashbie	
Ashbie	Georgius
Ashbornham	Laurentius
Ashbournham	Laurence
Ashbrook	William
Ashbrooke	William
Ashburne	Maria
Ashburne	Solomonis
Ashburne	William
Ashburneham	John
Ashburner	Robert
Ashburner	William
Ashburnham	
Ashburnham	Bridget
Ashburnham	Bridgetta
Ashburnham	Bridgette
Ashburnham	George
Ashburnham	Gulielmus
Ashburnham	Henrietta Bridgetta
Ashburnham	Henrietta Brigetta
Ashburnham	Johannes
Ashburnham	Johes
Ashburnham	John
Ashburnham	not given
Ashburnham	William
Ashburnon	Robert
Ashburton	John
Ashby	
Ashby	Elizabeth
Ashby	George
Ashby	Georgius
ashby	Gulielmus
Ashby	Johannes
Ashby	Mary
Ashby	Mary Elizabeth
Ashby	Shukbrugh
Ashby	Stephanus
Ashby	Waring
Ashby	William
Ashcroft	Richard
Ashcroft	Thomas
Ashe	Edward
Ashe	Elizabeth
Ashe	Gulielmus
Ashe	Joh'es
Ashe	Johannes
Ashe	Johes
Ashe	Robert
Ashe	Samuel
Ashe	Thomas
Asheburneham	John
Asheby	Henricus
Asheby	Willelmum
Ashefeilde	Robertus
Ashefyld	Humfridus
Ashefyld	Johannes
Ashefylde	Humfridus
Asheley	Georgius
Ashesler	Robertus
Asheton	Edmundus
Asheton	Hugo
Asheton	Jacobus
Asheton	Radulphi
Asheton	Radulphus
Asheton	Ricardus
Asheton	Richard
Ashfeild	Hester
Ashfeld	
Ashfelde	Franciscum
Ashfield	Anthonius
Ashfield	Charles Robert
Ashfield	Johannes
Ashfield	Robert
Ashford	Henricus
Ashford	Mark
Ashford Junr	John
Ashhurst	Henricus
Ashhurst	William Henry
Ashley	Anthonii
Ashley	Anthonius
Ashley	Antonius
Ashley	Henry Richard
Ashley	Isaac
Ashley	Jacobus
Ashley	James
Ashley	John
Ashley	Joseph
Ashley	Lettice
Ashley	Mauricius
Ashmole	John 
Ashmule	John
Ashpool	Percivall
Ashsted	Henricus
Ashton	Edmund
Ashton	Edmundus
Ashton	Elizabetha
Ashton	Ellis
Ashton	Gulielmus
Ashton	Hugonis
Ashton	Johannes
Ashton	not given
Ashton	Radulphus
Ashton	Robert
Ashton	Thomas
Ashton	Willimus
Ashton under Lyne churchwardens	
Ashton under Lyne Rector and Churchwarde	
Ashurst	Diana
Ashurst	Henrici
Ashurst	Henricus
Ashurst	Henry
Ashurst	William Henry
Ashurt	Henrici
Ashworth	Abraham
Aske	Robertus
Askew	Adam
Askew	Brigitta
Askew	Brigitte
Askew	Ferdinando
Askew	Henry
Askue	Hugo
Askue	Walterus
Askwith	Brianus
Aslabie	Willielmum
Aspinwall	James
Aspland	Isaac
Aspley	William
Aspleyham ?	William
Asplond	Robert
Aspull	John
Assburnham	Johannes
Assheborneham	Johannes
Assheburnham	Johannes
Asshefeld	Edmund
Asshefyld	Humfridus
Asshefylde	Humfridus
Assheton	Radulphus
Assheton	Raphe
Assheton	Richard
Assheton	Robert
Asshfeld	Roberti
Asteley	Andreas
Asteley	Andrew
Asteley	Hugo
Asteley	Jacobum
Asteley	Johannis
Asteley	Roberti
Asteley	Thomam
Asteley	Thomas
Asteley	William
Astell	Willimus
Astey	Elizabeth
Astle	Thomas
Astle	William
Astley	Barabaram
Astley	Barbara
Astley	Catharine
Astley	Catherine
Astley	Edward
Astley	Francis Dugdale
Astley	Gilbertus
Astley	Harvey Nicholas
Astley	Henry Milles
Astley	Henry Nicholas
Astley	Henry Nicholoas
Astley	Isaac
Astley	Isaacus
Astley	Jacob
Astley	Jacob Henry
Astley	Jacobi
Astley	Jacobum
Astley	Jacobus
Astley	James
Astley	Johannes
Astley	Johes
Astley	John
Astley	John Dugdale
Astley	Lacos
Astley	Mary
Astley	Nicholas
Astley	Philip
Astley	Richard
Astley	Richardus
Astley	Sir Jno
Astley	Thomas
Aston	Brigide
Aston	Edward
Aston	Edwardum
Aston	Elizabeth
Aston	Gualterus
Aston	Henry
Aston	Henry Hervey Aston
Aston	Jacobus
Aston	John
Aston	Thomas
Aston	unknown
Aston	Walter
Aston	Walterus
Aston	Whitlady
Aston	Willoughby
Aston	Willus
Astrey	Francis
Astrey	Franciscus
Astry	Elizabetha
Astry	Francis
Astry	Franciscum
Astry	Francissum
Asty	Elizabetha
At an Assembly held at the Town Hall in	
At the General Quarter Session of the Pe	
At the Michaelmas Quarter Session of the	
At the Quarter Session of the Peace at W	
Atcherley	James
Atfield	John
Atherley	Arthur
Atherly	Arthur
Atherston, Wardens	
Atherstone school keepers and governors	
Atherton	John
Atherton	Philippus
Atherton	Richard
Atherton	Richardi
Atherton	Richardus
Atherton	Robertus
Atholl	
Atholl	Charlotte
Atholl	James
Atholl	John
Athorp	Heyrick
Athous	Christopherum
Athow	Christopher
Athowe	Christopherus
Atkins	Alexandrus
Atkins	Edvardi
Atkins	Edward
Atkins	Franciscus
Atkins	Johannes
Atkins	John
Atkins	Jonathan
Atkins	Jonathan(is?)
Atkins	Mary
Atkins	Richard
Atkins	Richardus
Atkins	Robert
Atkins	Roberti
Atkins	Robertus
Atkins	Robertus junr.
Atkins	Robertus, junr.
Atkins	Samuelus
Atkinson	
Atkinson	Ann
Atkinson	Anna
Atkinson	Anthony
Atkinson	Carleton
Atkinson	Charles
Atkinson	Christopher
Atkinson	Dinham
Atkinson	Edmund
Atkinson	Edmundus
Atkinson	Henry
Atkinson	James
Atkinson	Johes
Atkinson	John
Atkinson	John Illegible
Atkinson	Mariae
Atkinson	Mary
Atkinson	Miles
Atkinson	Mylce
Atkinson	Myles
Atkinson	Peter
Atkinson	Richard
Atkinson	Richard Mosley
Atkinson	Samuel
Atkinson	Thomae
Atkinson	Thomam
Atkinson	Thomas
Atkinson	Thomas Denham
Atkinson	Thomas Dinham
Atkinson	unknown
Atkinson	William
Atkinson	Willimus
Atkinsonne	Henricus
Atkis	Sarah
Atkyns	Edvardi
Atkyns	Edward
Atkyns	Mary
Atkyns	Robertus
Atkynson	Robertus
Atkynson	Willimus
Atrherton	John
Atslowe	Edward
Atten	Johannes
Atterbury	Francisci
Atterbury	Franciscus
Atthill	Lombe
Atthill	Mary
Attree	John
Attwell	Johannes
Attwick	
Attwick	William
Attwood	George
Attwood	Harmannus
Attwood	Hermanus
Attwood	John
Atty	John Cape
Atwell	William
Atwood	George
Atwood	Harman
Atwood	Harmannus
Atwood	Harmanus
Atwood	Hermanus
Atwood	James Estcourt
Atwood	John
Atwood	Oliva
Aubrey	Harcourt
Aubrey	Johannes
Aubrey	John
Aubrey	Margaret
Aubrey	Maria
Aubrey	William
Aubrey	Willimus
Aucher	Anthonius
Aucher	Anthony
Aucher	Hatton
Aucher	William
Auckland	William
Aucler	Frances
Audeley	Henricus
Audeley	Thomae
Audeley	Thomas
Audley	Elizabeth
Audley	George
Audley	Henrici
Audley	Henricus
Audley	Henry
Audley	James Touchett [Tuchet]
Audley	Katherine
Audley	Mary
Audley	Mervinus
Audley	Robert
Audley	Robertus
Audley	Thomam
Audley	Thomas
Audley als Bacon	Alicia
Audley of Walden	
Audley of Walden	Elizabeth
Audley of Walden	Thomas
Audley of Warden	Thomas
Audson	Rogerum
Aufrere	George John
Aufrere	Philip Du Val
Augier	Johannes
Augusta	George
Augustus	George
Aukland	William
Aundevin	Thomas
Aunger	Jane
Austen	
Austen	Frances Motley
Austen	Francis
Austen	Francis M.
Austen	Francis Motley
Austen	George
Austen	Georgius
Austen	Henry
Austen	Johannes
Austen	John
Austen	William
Austen	Willimus
Austick	Johannes
Austin	Anthony
Austin	Henricus
Austin	Johannes
Austin	Robert
Austins	Joannis
Austins	Johannis
Austis	Joannes
Austis	Joannis
Austis	John
Avarne	Isaac
Avedale	Robertus
Aven	Richard
Avenant	Richard
Avenant	Richus
Avenanthoe	Richus
Avery	Amos
Avery	Johannes
Avery	John
Avery	Roberti
Avery	Robertus
Avery	Thomas
Averye	Richardus
Avetson	Henry
Avys	Robertus
Awbery	Gulielmus
Awbery	Harwood
Awbery	Johannes
Awbery	Johes
Awbery	Thomas
Awbrey	Catherina
Awbrey	Edwardus
Awbrey	Gulielmus
Awbrey	Johannes
Awbrey	Jonannes
Awbrey	Morgani
Awbrey	Ricardus
Awbrey	William
Awbrey	Willielmus
Awbrey	Willimus
Awbry	Johannes
Awcher	Anthony
Awcher	Edward
Awchin	John
Awcock	Seth
Awdeley	Elizabetha
Awdeley	Elizabethe
Awdeley	Henricus
Awdeley	Robertus
Awdeley	Thomam
Awdeley	Thomas
Awdeley	Willimus
Awdeley de Walden	Thomam
Awdely	Hugh
Awdely	Mariae
Awdley	Hugonis
Awdley	Robertus
Awdley	Thomas
Awdley de Walden	Thomam
Aweford	Lancelot
Awford	Willimus
Awger	William
Awnesley	Arthur
Axtell	Nathanael
Axtell	Nathaniel
Ayckbourn	Frederick
Ayckbourne	Frederick
Ayde	Robert
Ayde	Thomae
Ayerst	Robert Gunsley
Aylefe	John
Ayleffe	Willimus
Ayleford	Heneage
Aylesbury	
Aylesbury	Charles Brudenell Bruce
Aylesbury	Johannes
Aylesbury	Thomas
Aylesford	
Aylesford	Charlotte
Aylesford	Heaneage
Aylesford	Heneage
Aylesford	Heneage
Aylesford	Heneage Finch
Aylesford	Heneager
Aylesford	Henneage
Aylet	Guilielmi
Aylet	Thomas
Aylett	Johannes
Aylett	Mary
Aylett	Robertum
Aylett	Robertus
Aylett	Thomas
Aylett	William
Aylett	Williamus
Aylett	Willielmi
Aylett	Willimus
Ayleway	Gulielmus
Aylewin	Johannes
Aylewoorthe	Petrus
Ayleworth	Johannes
Ayleworthe	Petrus
Ayliffe	Georgius
Ayliffe	Guilmi
Ayliffe	Johannes
Ayliffe	John
Ayliffe	Judith
Ayliffe	Juditha
Ayliffe	Richard
Ayliffe	Richardus
Ayliffe	Willimus
Ayling	James
Ayling	John
Aylmer	Annam
Aylmer	Georgius
Aylmer	Henry
Aylmer	John
Aylmer	Samuel
Aylmer	Samuelem
Aylmer	Thomas
Aylmer	unknown
Aylmer	Willimus
Ayloffe	Anna
Ayloffe	Benjamin
Ayloffe	Guilielmi
Ayloffe	Joseph
Ayloffe	Margaret
Ayloffe	Thomas
Ayloffe	William
Aylott	William
Aylsbury	Thomas
Aylsford	Heneage
Aylward	Elisabeth
Aylward	Henricus
Aylwin	Blancea
Aylwin	William
Aylworth	Thomas
Aylworthe	Anselmus
Aylyffe	Georgius
Aylyffe	Isabella
Aynescombe	Thomas
Aynesdale	Johannes
Aynesdale	Richardus
Aynesdale	Willimus
Aynesly	John
Aynesworth	Johannes
Aynesworth	Thomas
Aynesworthe	Johannes
Aynscombe	Johannes
Aynscombe	Thomas
Aynsley	Gowen
Ayre	Urbanus
Ayscogh	Edvardus
Ayscogh	Edwardus
Ayscogh	Maria
Ayscoghe	Maria
Ayscough	Eduardus
Ayscough	Edvardus
Ayscough	Elizabetha
Ayscough	Franciscus
Ayscoughe	Edward
Ayscoughe	Franciscum
Ayscoughe	Rogerus
Ayshe	Jacobus
Aysheford	Nicholaus
Ayshforde	Baldwinus
Ayslen	Thomas
Aysroghe	Edwardus
Ayton	John
B ?	Henry
B*****	Thomas
B**sher	William
Baateman	John
Babb	Edwardus
Babb	Johannes
Babb	Simonis
Babbage	Rcardi
Babbington	Mattheus
Babbington	Matthew
Babbington	Nathanielis
Babbington	Zacharias
baber	
Baber	Edwardus
Baber	Rogerus
Babington	George
Babington	Henricus
Babington	Henry
Babington	Humfridum
Babington	Johannis
Babington	Mattheus
Babington	Thomas
Babington	ThomasGristhorpe
Babington	William
Babington	Willimus
Babor	Robertus
Babor	[names torn in MS]
Babyngton	Helinore
Babyngton	Humphrey
Babyngton	Thomas
Bacchus	George
Bacchus	Gregorius
Bach	Joseph
Bach	William
Bache	Henricus
Bacheler	Johannes
Back	Anna
Backcroft	Thomas
Backham	Edwardum
Backhouse	
Backhouse	Backhouse
Backhouse	Edward
Backhouse	George
Backhouse	James
Backhouse	Robertus
Backhouse	Thomas
Backhouse	Thomas Henry
Backhouse	William
Backshell	John
Backshell	Mary
Backswell	Jonathan
Backwell	Edvardus
Backwell	Edwardus
Backwell	Johannes
Backwell	Sarah
Backwell	Tyringham
Bacon	
Bacon	Anna
Bacon	Clementis
Bacon	Dorotheam
Bacon	Edmund
Bacon	Edmundi
Bacon	Edmunds
Bacon	Edmundum
Bacon	Edmundus
Bacon	Edward
Bacon	Elizabetha
Bacon	Ferdinando Forster
Bacon	Frances
Bacon	Franciscus
Bacon	Gulielmus
Bacon	Isaac
Bacon	Janam
Bacon	Jane
Bacon	JOhn
Bacon	Lionellim
Bacon	Mariae
Bacon	Marie
Bacon	Mary
Bacon	Michael
Bacon	Nathanielem
Bacon	Nathanieles
Bacon	Nicholai
Bacon	Nicholas
Bacon	Nicholaum
Bacon	Nicholaus
Bacon	Nicolai
Bacon	Nicolas
Bacon	Nicolaus
Bacon	Richardus
Bacon	Robert
Bacon	Robertus
Bacon	Susan
Bacon	Thomae
Bacon	Thomam
Bacon	Thomas
Bacon	Thome
Bacon	Waller
Bacon	Walter
Bacon	William
Badcock	Thomas Stanhope
Baddam	Johannes
Baddam	Thomas
Baddeley	George
Baddely	William
Bade	Thomas
Badeley	Joseph
Badeley	Joseph Charles
Badely	Samuel
Badger	Johannes
Badger	Willimus
Badghotte	Edwardus
Badham	Johannes
Badlegh	Johannes
Badshaw	Francisca
Baesh	Anne
Baesh	Edward
Baesh	Edwardus
Baeshe	Edward
Bagehott	Evardus
Bagett	Walter
Bagg	Jacobus
Baggallay	Richard
Bagge	Jacobus
Bagge	Thomas
Bagge	Thomas Philip
Bagge	William
Baggott	Walter
Bagholls	Willimus
Bagholt	William
Baghot	William
Baghott	Willielmus
Baghott De la Beer	Thomas
Baghott de la Bere	William
Baghott-Delabere	Thomas
Bagnal	John
Bagnald	Ralph
Bagnall	Ann
Bagnall	Elizabeth
Bagnall	Elizabetham
Bagnall	Gulielmus
Bagnall	Henricus
Bagnall	Henry
Bagnall	John
Bagnall	Robertus
Bagot	
Bagot	Egerton Arden
Bagot	Lewis
Bagot	Ralph
Bagot	Richard
Bagot	Walter
Bagot	Walter Wagstaff
Bagot	Walter Wagstaffe
Bagot	William
Bagots Bromley	Bagot
Bagott	Edward
Bagott	Edwardus
Bagott	Henricus
Bagott	Richard
Bagott	Walter
Bagshaw	Adam
Bagshaw	john
Bagshaw	Richard
Bagshaw	William
Bagshawe	Edward Benjamin
Bagshawe	George
Bagshawe	Nicholas
Bagshawe	William Chambers
Bagter	Johannes
Baguley	Lawrentius
Baguley	Robertus
baiiffs, burgesses and commonalty	
Bailes	Thomas
Bailey	Abigail
Bailey	Edward Seymour
Bailey	Henry Ives
Bailey	Henry James
Bailey	Henry Vincent
Bailey	Jacobi
Bailey	James
Bailey	John
Bailey	Phillis
Bailey	Rishton Robinson
Bailie	Johannes
Bailie	Johes
Bailie	Thomas
Bailie	Willimus
bailif  and capital burgesses of	
Bailiff & Burgesses	
Bailiff and bugesses	
Bailiff and Burgesses of the Borough of	
Bailiff, approved men & burgesses of Andover	
Bailiffs & Burgesses	
Bailiffs and Burgesses, Derby	
Bailiffs and Burgesses, East Retford, Notts	
Bailiffs, Burgesses & Commalty	
Bailiffs, Burgesses & Commanlty	
Bailiffs, Burgesses & Commonalty	
bailiffs, burgesses and commonalty	
Baillie	Charles
Baillie	Evan
Baily	Charles
Baily	Elizabetha
Baily	Ric'us
Baily	Rich'us
Baily	Richard
Baily	Richardus
Baily	William
Bailye	Elizabetha
Bailye	Hugh
Bailye	Nicolaum
Baimont	Edward
Bain	Andrew
Bainbridge	Edward
Bainbridge	Elizabeth
Bainbridge	Mary
Bainbridge	Philip
Bainbrigg	
Bainbrigg	Johannes
Bainbrigge	Gulielmus
Bainbrigge	Johannes
Bainbrigge	Jones
Bainbrigge	Mary
Bainbrigge	Philip Harley
Bainbrigge	Thomas
Baine	Paul
Bainebrigg	John
Baines	Gulielmum
Baines	Mary
Baines	Thomas
Baines	William
Bainham	Johannes
Bainham	Johes
Bainton	Anna
Bainton	Edvardus
Bainton	Edwardus
Bainton	Henricus
Bainton	Isabella
Bainton	Joh'es
Baiste	Edwardum
Baisted	John Charles
Baites	Georgius
Baitson	Christopherus
Bakenham	Henricus
Baker	
Baker	Anna
Baker	Anna Robina
Baker	Charles
Baker	Dorothae
Baker	Edward
Baker	Elizabeth
Baker	Elizabethae
Baker	ffotherly
Baker	Fotherley
Baker	Frances
Baker	Francis
Baker	George
Baker	Georgius
Baker	Guilielmi
Baker	Gulielmi
Baker	Gulielmus
Baker	Henricus
Baker	Henry
Baker	James
Baker	Jeremy
Baker	Jn
Baker	Joannis
Baker	Johannes
Baker	John
Baker	Mary
Baker	Michael
Baker	Nicholas
Baker	Nicholaus
Baker	Philip
Baker	Philippus
Baker	Richard
Baker	Richard Henry
Baker	Richardus
Baker	Robert
Baker	Samuel
Baker	Samuelis
Baker	Sara
Baker	Thomas
Baker	William
Baker	William Innes
Baker	William LLoyd
Baker	William Robert
Baker	Willimus
Bakere	Johannes
Bakere	Ricardus
Bakewell	John
Bakon	Edmundi
Bal*	Johes
Balch	Carolus
Balch	Christiana
Balch	Robert
Balche	Edwardus
Balchier	William
Balckmore	Henry
Baldero	Simo
Balders	Charles Morley
Balders	John
Balders	Mary
Baldewin	Williamus
Baldock	Robert
Baldock	Roberti
Baldock	Robertus
Baldocke	Robertum
Baldrey	Christopher Jeaffreson
Baldwin	? Rigby
Baldwin	Acton
Baldwin	Ann
Baldwin	Anne
Baldwin	Frances
Baldwin	Gard'
Baldwin	Gardner
Baldwin	Gardnor
Baldwin	Jacobus
Baldwin	John
Baldwin	Nicholas Rigby
Baldwin	Nicholas Rigbye
Baldwin	Nichols Rigbye
Baldwin	R. Rigby
Baldwin	Roger
Baldwin	Thomas
Baldwin	William
Baldwin	Willimus
Baldwyn	
Baldwyn	Ann
Baldwyn	Catherine
Baldwyn	Charles
Baldwyn	Elizabeth
Baldwyn	Franciscus
Baldwyn	Gulielmus
Baldwyn	Henry
Baldwyn	Hester
Baldwyn	Johannem
Baldwyn	Johannes
Baldwyn	Mary
Baldwyn	Thomas
Baldwyn	Willimus
Bale	Elizabeth
Bale	Elizabetha
Bale	Gulielmus
Bale	Sackville
Bale	Valentinus
Bales	Brianus
Bales	Elisenis
Balfour	James
Balgay	Thomas
Balgny?	Henry
Balguy	John
Balguy	Thomas
Balie	Johannes
Baliol College, Oxford	
Baliol College, Oxford.	
Baliol, Oxford	
Baliol, Oxford, Master and scholars	
Baliol, Oxford, the Master and Scholars	
Balioll College, Oxford	
Ball	
Ball	Alice
Ball	Aliciae
Ball	Ann
Ball	Anna
Ball	Catherine
Ball	Edvardus
Ball	Edwardus
Ball	Egidius
Ball	Elizabetha
Ball	Gulielmi
Ball	Henry
Ball	illegible
Ball	Johannes
Ball	John
Ball	Margaret
Ball	Peregrine
Ball	Petri
Ball	Petrus
Ball	Ricardus
Ball	Robertus
Ball	Samuel
Ball	Thomas
Ball	William
Ball	Willimus
Balland	Robertus
Ballard	Cahrles
Ballard	Charles
Ballard	Charles
Ballard	Edward
Ballard	Franciscus
Ballard	John
Ballard	Millicent
Ballard	Robert
Ballarde	Willimus
Balldwyne	Alicie
Balle	Henricus
Ballersby	Abraham Gray Horsford
Ballet	Johannes
Ballet	Ricardus
Ballett	Jana
Ballett	Priscilla
Ballett	Willimus
Balliboris	
Balliol , Oxford	
Balliol College,Oxford.	
Balliol College,   Oxford.	
Balliol College, Oxford	
Balliol College, Oxford, Fellows of	
Balliol College, Oxford.	
Balliol Collge, Oxford	
Balliol,  Oxford	
Balliol, Oxford	
Balliol, Oxford, Master and scholars	
Balliol, Oxford.	
Ballow	Richard
Ballowe	Elizabeth
Balls	Jacobi
Balls	James
Balls	Thomas
Balme	Edward
Balnd	Stephen
Balser	Johannem
Baltinglass	Anna
Baltinglasse	Anne
Baly	
Baly	Richard
Balyney	Arthur
Bam***ed	Margaret
Bambridg	Gulielmus
Bambrigg	Philip Harley
Bames	Johannes
Bamfeild	Amius
Bamfeild	Johes
Bamfeild	Thomas
Bamfelde	Richardus
Bamfield	Amisius
Bamfield	Johannes
Bamfild	Thomas
Bamford	Edmund
Bamfyld	Thomas
Bamfylde	Charles Warwick
Bamfylde	Richard
Bampfdylde	Richard Warwick
Bampfeild	Amiam
Bampfeild	Amias
Bampfeild	Amisius
Bampfeild	Amius
Bampfeild	Arabella
Bampfeild	Caplestern
Bampfeild	Copleston
Bampfeild	Johannes
Bampfeild	Richardus
Bampfeild	Warwicus
Bampfeilde	Copleston
Bampfeilde	Ricardus
Bampfeld	Richard
Bampfelde	Richardus
Bampfeyld	Copleston Warwick
Bampfield	Ameus
Bampfield	Amiam
Bampfield	Amisius
Bampfield	Amius
Bampfield	Copleston Warwick
Bampfield	Johannes
Bampfield	Richard Warwick
Bampfield	Thomas
Bampfielde	Richardus
Bampfild	Ricahrdus
Bampfild	Ricardus
Bampfild	Richard
Bampfilde	Ricardus
Bampfilde	Richardus
Bampfilld	Ricardus
Bampfyld	Richardus
Bampfylde	
Bampfylde	Charles Warwick
Bampfylde	Jane
Bampfylde	Maria
Bampfylde	Richard
Bampfylde	Richard Warwick
Bampfylde	Richardus
Bampton	Willelmum
Banastre	Margareta
Banbury	Nicholas
Banbury	Robertus
Banc	Willimus
Banckes	Henrici
Bancks	Gulielmus
Bancks	Jacob
Bancks	Thomae
Bancroft	John
Bancroft	Thomas
Bancrofte	John
Band	Thomas
Bande	Johannes
Bandmell	Bulkeley
Baners	Henry Denny
Banes	Jacobi
Banester	John
Banester	Robert
Banester	Robertum
Banfather	Henry
Banfeild	Thomas
Banger	Light
Banger	Thomas
Bangham	Edward
Bangor	
Bangor	Banjaminus
Bangor	Benjaminus
Bangor	Charles
Bangor	Christopher
Bangor	Gulielmus
Bangor	Henry
Bangor	Humphredus
Bangor	Humphrey
Bangor	Johannes
Bangor	John
Bangor	Luke
Bangor	Matthew
Bangor	Nicholaus
Bangor	Nicolaus
Bangor	Richardus
Bangor	Robert
Bangor	Thomas
Bangor	unknown
Bangor	William
Bangor	Zacary
Bangor	Zachary
Bangor Free Grammar School	
Banister	Edward
Bankes	
Bankes	Anna
Bankes	Caleb
Bankes	Charles
Bankes	Elizabetha
Bankes	Henricus
Bankes	Henry
Bankes	Jac
Bankes	Jacob
Bankes	James
Bankes	Johannes
Bankes	Mar
Bankes	Prisilla
Bankes	William
Bankes-Jenkinson	Robert
Banks	Henricus
Banks	Henry
Banks	Jabez
Banks	Jacob
Banks	Jacobus
Banks	John
Banks	Joseph
Banks	Richardus
Banks	Robert
Banks	Samuel Horatio
Banks	Sara
Banks	Thomas
Banks	unknown
Banks	William
Banks-Jenkinson	Robertus
Banner	Benjamin
Bannerman	Elizabeth
Bannerman	Mary
Bannifild	Thomas
Banning	
Bannister	Margareta
Bapler	Thomas
Baranardiston	Thomam
Barber	Ambrose
Barber	Edvardum
Barber	Edwardum
Barber	Edwardus
Barber	Georgius
Barber	John
Barber	Joseph Butler
Barber	Maria
Barber	Richardus
Barber	Rob'tus
Barber	Robert
Barber	Robertus
Barber	Susan
Barber	Susannah
Barber	William
Barber	Willimus
Barbor	Charles
Barbor	George
Barbor	Thomas
Barbor	Yhomas
Barbor alias Gymblett	Thomas
Barbour	Marian
Barbour	Nicholas
Barbour	Richardus
Barbour	Thomas
Barbour	Younge
Barboure	Gulielmus
Barcham	
Barckenbury	Sarah
Barckley	Edwardus
Barckley	Mauritius
Barcroft	Gulielmus
Barcroft	Thomas
Bardgett	Joseph
Bardsey	Nevill
Bardswell	Charles
Bare	Thomas
Barefoot	Katherine
Barefoote	Robert
Barell	Roberti
Baret	Edwardus
Barett	Edwardus
Barford	Rich'us
Barford	Richardus
Barford	Tho:
Barford	Thomas
Barfote	Willielmus
Bargar alias Bargrave	Thomas
Barham	Charles
Barham	Charles Noel
Barham	Diana
Barham	Henry
Barham	Jacob
Baril	Lewis
Baring	Alexander
Baring	Paulus
Baring	Thomas
Baring	William
Barington	Annae
Barington	Franciscus
Barington	Thomae
Barke	Elizbetham
Barkeley	Annam
Barkeley	Eduardus
Barkeley	Henrici
Barkeley	Henricus
Barkeley	Robertus
Barkeley	Rolandus
Barkeley Mowbray Segrave and Breouse	Georgium
Barker	Abel
Barker	Abell
