Pre_surn	Pre_fore
Hollingworth	Richardus
Hollinhedge	Robertus
Hollins	Philip
Hollins	Philippi
Hollins	Phillippi
Hollinshead	Hugonus
Hollis	Gulielmi
Hollis	jacobus
Hollis	Joseph
Hollis	Thomas
Hollis	William
Hollowaie	Thomas
Holloway	Benjamin
Holloway	Benjamin sen
Holloway	Benjamin the elder
Holloway	Benjaminus
Holloway	Gamalielis
Holloway	Gulielmus
Holloway	Henry
Holloway	Johannes
Holloway	not given
Holloway	Robertus
Holloway	Thomas
Hollwaie	Richardus
Hollway	Thomas
Hollwaye	Richardus
Hollwell	Johannes
Hollwell	John
Hollyerd	Gilbertus
Hollyman	John
Holm	Johannes
Holm04es	John
Holman	John
Holman	Nicholii
Holman	Willimus
Holme	Edmond
Holme	Edward
Holme	Edwardi
Holme	George
Holme	Henry
Holme	Hugo
Holme	James
Holme	Johannes
Holme	John
Holme	Marmaduke
Holme	Michael
Holme	Nicholai
Holme	Nicholas
Holme	Nicolaus
Holme	Richard
Holme	Richardus
Holme	Robert
Holme	Thomas
Holme	Thomas Jackson
Holme	Thome
Holmes	Benjamin
Holmes	Christoferus
Holmes	Christopher
Holmes	Christopheri
Holmes	Edward
Holmes	George
Holmes	Georgius
Holmes	Gervas
Holmes	Henry
Holmes	Johannes
Holmes	Johannis
Holmes	John
Holmes	Jonathan
Holmes	Leonard Troughear
Holmes	Lionel
Holmes	Lionellus
Holmes	Nicholas
Holmes	Nussey
Holmes	Robert
Holmes	Robertus
Holmes	Rogerus
Holmes	Thomae
Holmes	Thomas
Holmes	Walter
Holmes	Walterus
Holmes	Willaim
Holmes	William
Holmes	Willimus
Holmys	Thomas
Holnast	Johannes
Holnes	James
Holney	Johannes
Holott	Stephani
Holsiter	Johannes
Holt	Christopher
Holt	Christopheri
Holt	David
Holt	Edwardus
Holt	George
Holt	Johannes
Holt	Johannis
Holt	John
Holt	Ludlow
Holt	not given
Holt	Robert
Holt	Thomas
Holt	Wiseman
Holte	Edwardus
Holte	Ewardus
Holte	Gabrielis
Holte	Jacobus
Holte	Johannes
Holte	John
Holtman	Edward
Holton	Joh'es
Holton	Johannes
Holton	John
Holton	Robert
Holton	Robertus
Holton	Timothy
Holway	Charles
Holwell	
Holwell	Benjamin
Holwell	George
Holwell	John
Holwell	William
Holwey	Richardus
Holwill	Johannes
Holworthy	Matthew
Holyoak	Henry
Holyoak	John
Holyoake	Henry
Holyoake	John
Holyoake	William
Holyoke	Francis
Holyoke	Henry
Holys	Jacobus
Holywell	George
Home	
Home	William Archibald
Home	Willimus
Homer	Arthur
Homer	Henry
Homes	Thomas
Homfray	Edward
Homfray	Francis
Hondys	Henry
Honey	William Edward
Honeyborne	Joseph
Honeycombe	Benjamin
Honeywood	John
Honifold	Gabrielis
Honlett	Thome
Honnake	Johannes
Hont	Hugo
Hontwood	John
Hontyngton	Johannes
Honycomb	Benjamin
Honywood	John
Honywood	Michael
Hood	Arthur
Hood	Arthur William
Hood	Paul
Hood	Paulus
Hood	Richard
Hood	Samuel
Hood	Timotheus
Hoode	unknown
Hook	Christopherus
Hook	Gilberti
Hook	Henricus
Hook	Herbert
Hook	Herbertus
Hook	James
Hook	John
Hook	Richardus
Hook	Samuelus
Hook	Theophili
Hooke	
Hooke	Ambrosius
Hooke	Gilbertus
Hooke	Gulielmus
Hooke	Henricus
Hooke	Johannes
Hooke	John
Hooke	Richard
Hooke	Samuel
Hooke	Samuelis
Hooke	Theophili
Hooke	Theophilus
Hooke	Thomas
Hooke	Willimus
Hooker	Johannes
Hooker	Richard
Hooker	Zacharias
Hooks	Hugo
Hoole	Caroli
Hoole	Frederick Parkin
Hoole	Joseph
Hooley	Joseph
Hoop	Henricus
Hooper	Francis
Hooper	George
Hooper	Georgius
Hooper	Henry
Hooper	Isaac
Hooper	James
Hooper	Johannes
Hooper	John
Hooper	Odiarne
Hooper	Robertus
Hooper	Thomas
Hooper	William
Hoopper	Robertus
Hooten	Henry
Hooter	Richard
Hooton	Henry
Hooton	Robertus
Hope	
Hope	Benjamin
Hope	blank
Hope	Charles
Hope	Charles Stead
Hope	Davidus
Hope	John
Hope	Mark
Hope	Thomas
Hope	Walterus
Hoper alias Walford	Willimus
Hopewell	Ralph
Hopkin	Christopherus
Hopkins	
Hopkins	Benjaminus
Hopkins	Daniel
Hopkins	Daniel John
Hopkins	Danielis
Hopkins	Gulielmus
Hopkins	Henry
Hopkins	Jacobus
Hopkins	Johannes
Hopkins	Johannis
Hopkins	John
Hopkins	John William
Hopkins	Judani
Hopkins	Marmaducus
Hopkins	Marmaduke
Hopkins	Maurice Uphill
Hopkins	Nehemiah
Hopkins	Peter
Hopkins	Richard
Hopkins	Richardi
Hopkins	Richardus
Hopkins	Sampson
Hopkins	Simonus
Hopkins	Thomas
Hopkins	unknown
Hopkins	William
Hopkins	Williamus
Hopkinson	Edmund
Hopkinson	Edward
Hopkinson	Gulielmus
Hopkinson	Jeremia
Hopkinson	John
Hopkinson	Samuel Edmund
Hopkinson	Samuelis
Hopkins`	Henry
Hopkyns	Johannes
Hopkyns	John
Hopkyns	Richard
Hopkyns	Simonus
Hopkyns	Thomas
Hopley	Richard
Hopnall	John
Hopper	Anthonius
Hopper	Dudlei
Hopper	Francis
Hopper	John
Hopper	John Robert
Hopper	Ralph
Hopper	Thomas
Hoppyns	Ricardus
Hopton	Johes
Hopton	John
Hopton	Ralph Cope
Hopton	Wiliam
Hopton	William
Hopton	William Cope
Hopwood	Richard
Horbery	Johannes
Horbery	Matthew
Horbery	unknown
Horbry	Matthew
Horbury	Johannes
Horde	
Horde	Willimus
Hordeley	William
Horden	Edwardus
Horden	George
Horden	Johannes
Horden	Johannis
Hordern	Joseph
Horderon	John
Hore	Bernardus
Hore	Humphridus
Hore	Johannes
Hore	Thomas
Hore	William
Horler	Jeremiae
Horler	Jeremias
Horler	Joseph
Horley	Thome
Horley	William
Horley	Willimus
Horlock	Isaac William Webb
Horlock	Johannes
Horlock	William
Horn	Edward
Hornbie	Henricus
Hornbuckle	Samuel
Hornbuckle	Thomas
Hornbury	Martinus
Hornby	Edward\\Thomas Stanley
Hornby	Geoffrey
Hornby	George
Hornby	Hugh
Hornby	James John
Hornby	Johannes
Hornby	John
Hornby	not given
Hornby	Robert
Hornby	Roberti
Hornbye	not given
Horne	Carolus
Horne	Charles
Horne	Cornelius
Horne	David
Horne	Edward
Horne	George
Horne	George Augustus
Horne	John
Horne	Melvill
Horne	Melville
Horne	Richard
Horne	Richardus
Horne	Robert
Horne	Robertus
Horne	Samuel
Horne	Samuelis
Horne	Samuelus
Horne	Thomas
Horne	Thome
Horne	Unknown
Horne	William
Hornebye	Nicholai
Horneck	Anthony
Horneck	Antonii
Horneck	Antonius
Hornedge	Thomas
Horner	
Horner	John
Horner	Roberti
Horner	Thomas
Hornesey	Thomas
Hornidge	Thomas
Hornidge	William Gwinnett
Hornsby	Nicholas
Hornsby	Thomas
Hornsby	[not given]
Hornsey	Thomas
Horrex	Thomas
Horridge	William Gwinnet
Horrobin	Robert
Horrocke	Johannes
Horrocks	Alexandrus
Horrocks	Johannis
Horrocks	Thomas
Horseley	Samuel
Horseley	Thome
Horsely	Reginaldus
Horsely	Thomas
Horseman	Edwardus
Horseman	Gilberti
Horseman	James
Horseman	Johannes
Horseman	John
Horsemanden	Daniel
Horsey	Josephus
Horsey	Petrus
Horsey	Thomas
Horsey	Willelmus
Horsey	William
Horsey	Willimus
Horsfale	John
Horsfall	Abraham
Horsfall	John
Horsfall	Richard
Horsfall	Samuel
Horsforth	Joseph
Horsley	Francis
Horsley	Heneage
Horsley	Isaac
Horsley	John
Horsley	Samuel
Horsley	Thomas
Horsley	William
Horsman	George
Horsman	Georgius
Horsman	Leonardi
Horsman	Leonardus
Horsman	Peter
Horsmanden	Richard
Horsmanden	Samuel
Horsmanden	Thomas
Horsmandine	Thomas
Horsmonden	Thomas
Horsnayle	John
Horston	Richard
Horston	Richardus
Horswell	Petrus
Horswell	Willimus
Hort	Josia
Hort	Josias
Horton	Alexander
Horton	Alexandrus
Horton	Edward
Horton	Franciscus
Horton	Humphrey
Horton	James
Horton	Joh'es
Horton	Johannes
Horton	John
Horton	Nathaniel
Horton	Thomas
Horton	Thome
Horton	William
Hortopp	Radulphus
Horward	Richardus
Horward	William
Horwell	Petrus
Horwood	Johannis
Horwood	John
Horwood	Thomas
Horwoode	Christopherus
Horwoode	Willielmus
Hosegood	Robertus
Hosier	Gulielmus
Hosier	William
Hosken	John
Hoskin	Richardus
Hoskins	Abraham
Hoskins	Charles
Hoskins	John
Hoskyns	Bennett
Hoskyns	Carolus
Hoskyns	Hungerford
Hoskyns	John
Hoskyns	unknown
Hoslins	Christopher
Hosnold	Lionelus
Hossington	Gaspar
Hoste	Dixon
Hoste	James
Hoste	William
Hostelar	Leonardus
Hotblack	William
Hotchekis	Johannes
Hotchkin	Willimus
Hotchkis	James
Hotchkis	Leonard
Hotchkis	Thomas
Hotchkis	Vincent
Hotchkiss	James
Hotchkiss	Joshua
Hotchkiss	Thomas
Hotchkys	Thomas
Hotchkyss	Vincent
Hotckis	Thomas
Hotham	John
Hotoft	John
Hottoft	Richardus
Hottofte	Johannes
Houblon	Jacob
Houblon	not given
Hough	
Hough	Edmundi
Hough	George
Hough	Henry
Hough	Johannes
Hough	John
Hough	Joseph
Hough	Nathanielis
Hough	Samuel
Hough	Thomas
Houghe	Georgius
Houghe	Nicholaus
Houghe	William
Houghton	Adam
Houghton	Gulielmi
Houghton	Henry
Houghton	Johannes
Houghton	John
Houghton	Michaelis
Houghton	Nicholaus
Houghton	Oliverus
Houghton	Petrus
Houghton	Robertus
Houghton	Samuelis
Houghton	Thomas
Houghton	Thome
Houghton	unknown
Houghton	William
Houghton	Willielmus
Houghton	Willimus
Houghton alias Holton	Thomas
Houghty	Gulielmi
Houlbroke	Theophilus
Houlden	Edwardus
Houlder	Petrus
Houlditch	Edward
Houlston	Thomas
Houlte	Johannes
Houlton	John
Houlton	Robert
Houlton	William
Hounde	Edmundus
Hounsden	Joh'es
Hourd	Richard
House	Gulielmus
House	Jacobi
Housegoode	Anthonius
Houseman	Henry
Houseman	Richardus
Houson	Henry
Houston	Alexander
Houstoun	Robert Rae
Hoveden	George
Hovell alias Smith	Johannis
Hovenden	George
Hovenden	Robert
How	Christopher
How	Gulielmi
How	Jacobus
How	James
How	Peter
How	Samuel
How	Simon
How	Thomas
How	William
Howard	
Howard	Eden
Howard	Edward
Howard	Gulielmus
Howard	Henrici
Howard	Henricus
Howard	Henry
Howard	Henry Edward John
Howard	Johannes
Howard	Johannis
Howard	John
Howard	Leonard
Howard	Lodovicus
Howard	Philip
Howard	Richard
Howard	Robert
Howard	Rowlandus
Howard	Thomas
Howard	Thomas A
Howard	Unknown
Howard	William
Howarth	John
Howchyns	Willimus
Howdell	John
Howdell	William
Howden	Cristoferi
Howe	Brianus
Howe	Edmundus
Howe	James
Howe	John
Howe	Obadiah
Howe	Peter
Howe	Radulphus
Howe	Richardus
Howe	Robert
Howe	Robertus
Howe	Thomas
Howe	Willimus
Howegrave	Willimus
Howel	Gulielmus
Howell	Benjamin
Howell	Cradock
Howell	Edward
Howell	Edwin
Howell	Gulielmus
Howell	Gwalterus
Howell	Henricus
Howell	Howell
Howell	Jacobus
Howell	James
Howell	Johannes
Howell	Johis
Howell	John
Howell	Levold Thomas
Howell	Maurice
Howell	Philippus
Howell	Riceus
Howell	Richard
Howell	Robertus
Howell	Samuel
Howell	Thomae
Howell	Thomas
Howell	Walterus
Howell	William
Howells	Edward
Howells	Evanus
Howells	Georgius
Howells	Johes
Howells	John
Howen	John
Howerth	William
Howes	
Howes	Ade
Howes	Edmund
Howes	Francis
Howes	George
Howes	Gulielmi
Howes	Johannis
Howes	John Harman
Howes	Roberti
Howes	Thomas
Howes senior	Thomas
Howes the Elder	Thomas
Howesden	Arthurus
Howett	Willimus
Howghe	Nicholaus
Howgrane	William
Howgrave	
Howgrave	Henry
Howgrave	Johannes
Howgrave	Willimus
Howkins	Edward
Howland	Richard
Howland	Richardus
Howldsworth	Willimus
Howle	Willimus
Howlet	Edvardi
Howlet	Edwardi
Howlet	Henrici
Howlet	William
Howlett	
Howlett	John
Howlett	Nicholas
Howlett	Roberti
Howlett	Thomae
Howlette	John
Howley	William
Howling	Anthonius
Howman	Arthur Edward
Howman	Edward
Howman	Edward John
Howman	Roger Freston
Howman	Rogeri
Howorth	Johannes
Howorth	Thomas
Howper	Johannes
Howsden	Edwardus
Howse	John
Howse	Josephus
Howse	Roberti
Howse	Robertus
Howseman	Johannes
Howsen	Robertus
Howsker	Martini
Howson	Arthur
Howson	Edwardus
Howson	Francis
Howson	Gulielmi
Howson	Johannes
Howson	John
Howson	Leonard
Howson	Thomas
Howson	Unknown
Howson	Willimus
Howston	Gulielmi
Howsyer	Johannes
Hoxton	Morganus
Hoye	Clemens
Hoyes	William
Hoyland	Edward
Hoyland	Issacus
Hoyland	Johannes
Hoyland	Nathanielis
Hoyle	Elkannah
Hoyle	Henricus
Hoyle	Henry
Hoyle	John
Hoyle	Josephus
Hoyle	Rowland
Huatson	Milo
Huband	Willielmus
Hubbald	Alexandri
Hubbald	Richardus
Hubbard	Edward
Hubbard	Gregory
Hubbard	Gulielmus
Hubbard	John
Hubbart	Alexandri
Hubbert	uncertain
Hubbock	John
Hubbs	James
Hubbuck	John
Huchenson	Cuthbertus
Huchenson	not given
Huchenson	Radulph
Huchenson	Radulphus
Huchenson	Thomas
Huchenson	William
Huchenson	Willimus
Huchinson	unknown
Huchinson	Willimus
Huchom	Thomas
Huchynson	Willimus
Huckell	John
Hucker	Johannes
Huckestaple	Johannes
Huckle	Thomas
Hucklett	Egidius
Hucknall	Luke
Huddersford	George
Huddersford	William
Huddesford	George
Huddesford	John
Huddesford	William
Huddespeth	John
Huddleston	Lawson
Huddleston	Thomas
Huddleston	William
Huddlestone	Andrew
Huddlestone	Lawson
Hudles	Thomas
Hudleston	Curwen
Hudleston	Georgius
Hudleston	Wilfred
Hudleston	Wilfrid
Hudleston	William
Hudlestone	Lawsonus
Hudson	Alexander
Hudson	Edward
Hudson	Edwardus
Hudson	Francis
Hudson	Franciscus
Hudson	George
Hudson	Georgius
Hudson	Gilbertus
Hudson	Gulielmi
Hudson	Gulielmus
Hudson	Henricus
Hudson	Henry
Hudson	Hugonis
Hudson	Johannes
Hudson	Johannis
Hudson	John
Hudson	Joseph
Hudson	Josephi
Hudson	Philip
Hudson	Richard
Hudson	Richardus
Hudson	Robert
Hudson	Samuel
Hudson	Samuel Junior
Hudson	Samuelis
Hudson	Septimus
Hudson	Simonis
Hudson	Thomas
Hudson	Unknown
Hudson	William
Hudson	Wlliam
Hue	Corbet
Hue	Rodolphe
Hueson	George
Huet	William Godrey
Huetson	Robertus
Huett	Johannes
Huett	Petri
Huett	Thomas
Huett	William
Huffam	Stephan
Huffam	Stephen
Huffam	Vincent
Huges	Owen
Hugette	Johannes
Huggard	Martinus
Huggat	Anthonius
Huggens	Robertus
Huggert	Richardus
Huggett	Roger
Huggins	Charles
Hugginson	Thomas
Hugh	Johannes ap
Hugh	William
Hughe	Robertus
Hughes	Andrew
Hughes	Audoceni
Hughes	Audoeni
Hughes	Bartholomeus
Hughes	Bartholomew
Hughes	Benjamin
Hughes	Bulkeley
Hughes	Cadwallader
Hughes	Cadwalladerus
Hughes	Charles
Hughes	David
Hughes	Edoardus
Hughes	Edvardus
Hughes	Edward
Hughes	Edwardus
Hughes	Ellis
Hughes	Evan
Hughes	George
Hughes	Gruffini
Hughes	Guilielmus
Hughes	Gulielmi
Hughes	Gulielmus
Hughes	Henricus
Hughes	Henry
Hughes	Holandi
Hughes	Hugh
Hughes	James
Hughes	Joannes
Hughes	Johannes
Hughes	Johannis
Hughes	Johes
Hughes	John
Hughes	Joseph
Hughes	Lewis
Hughes	Lodovicus
Hughes	Ludovicus
Hughes	Mauritius
Hughes	Michaelis
Hughes	Newman
Hughes	not given
Hughes	Obediah
Hughes	Oliverus
Hughes	Owen
Hughes	Owin
Hughes	Owinus
Hughes	Peter
Hughes	Rice
Hughes	Rice Robert
Hughes	Richard
Hughes	Richardi
Hughes	Richardus
Hughes	Robert
Hughes	Robert Edward
Hughes	Roger
Hughes	Rogerus
Hughes	Rowland
Hughes	Samuelus
Hughes	Serjeant
Hughes	Simon
Hughes	T
Hughes	Theophilus Mountjoy
Hughes	Thomas
Hughes	Thomas Lewis
Hughes	Thomas smart
Hughes	Willam
Hughes	William
Hughes	Willimi
Hughes alias Benner	Lodovicus
Hughes Saunders	David
Hughs	Charls
Hughs	Gulielmus
Hughs	Oliverr
Hugo	William
Hugueson	William
Huicke	Thomas
Huish	John
Huish	Willimus
Huishe	
Huishe	Willimus
Huite	Thomas
Huiys	unknown
Hukis	Henry
Hulbert	Henricus
Hulbert	Robert
Hulberte	Johannes
Hulet	Thomas
Hulett	Johannes
Hulett	Johes
Hulines	Samuel
Hulinge	Philippus
Hull	Christopher
Hull	Joannes
Hull	Johannes
Hull	John
Hull	Josephus
Hull	Nicholaus
Hull	Richard
Hull	Thomas
Hull	William
Hull	Williamus
Hull	Willielmus
Hull	Willimi
Hull	Willimus
Hullensis	Roberti
Hulley	Hugo
Hullier	Johannes
Hullwood	Johannes
Hullwood	John
Hullwoodde	Johannes
Hulme	George
Hulme	Samuelis
Hulse	thomas
Hulton	Edward
Hulton	Johannes
Hulton	John
Hulton	Ralph
Hulton	Robert
Hulton	Robertus
Hulyard	Robertus
Hulynge	Philippi
Hum'	Robert
Humbleton	Thomas
Humburne	Johannes
Hume	Alexandri
Hume	Francis Herbert
Hume	George
Hume	Georgius
Hume	Gulielmus
Hume	Jacobus
Hume	James
Hume	James John
Hume	Johannes
Hume	John
Hume	Nathanael
Hume	Nathaniel
Hume	Robert
Hume	Robertus
Hume	Thomas Henry
Hume	William
Humes	Johannes
Humes	unknown
Humfrey	Davidus
Humfrey	Gulielmus
Humfrey	Johannes
Humfrey	John
Humfrey	Laurentius
Humfrey	Lebbeus Charles
Humfrey	Lebeus Charles
Humfrey	Nathaniel
Humfrey	Nicholas
Humfrey	Richard
Humfrey	William
Humfrey	William Cave
Humfrey	Willimus
Humfreyes	Willimus
Humfreys	Johannes
Humfreys	Willimus
Humfryes	Hugo
Humpeys	Carolus
Humpheries	David
Humphrey	Hugo
Humphrey	William
Humphrey	William Green
Humphreye	Hugo
Humphreys	Arthur
Humphreys	Arthuris
Humphreys	Charles
Humphreys	Cornelius
Humphreys	David
Humphreys	Enianus
Humphreys	Enion
Humphreys	Evan
Humphreys	Evanus
Humphreys	Hugh
Humphreys	Humphredus
Humphreys	Humphrey
Humphreys	Humphry
Humphreys	Johannes
Humphreys	John
Humphreys	John Bishop
Humphreys	Joseph
Humphreys	Nathanaelus
Humphreys	Rich'us
Humphreys	Robert
Humphreys	Roger
Humphreys	Thomae
Humphreys	Thomas
Humphreys	William
Humphreys	William Dobyns
Humphridus	Butler
Humphries	Charles
Humphries	Laurence
Humphries	Thomas
Humphris	Thomas
Humphry	William
Humphrys	Francis
Humphrys	Roger
Hunden	Thomas
Hundes	Henry
Hundson	John
Hungerford	Johannes
Hungerford	John ('sir')
Hungerford	Walterus
Hunn	Johannis
Hunsden	John
Hunsdon	John
Hunt	
Hunt	Abrahamus
Hunt	Alexander
Hunt	Anthonius
Hunt	Anthoniusz
Hunt	Antonius
Hunt	Benjamin
Hunt	Christopheri
Hunt	Dodington
Hunt	Edward
Hunt	Eusebius
Hunt	Francis
Hunt	Franciscus
Hunt	George
Hunt	Georgii
Hunt	Georgius
Hunt	Gulielmi
Hunt	Gulielmus
Hunt	Henrici
Hunt	Henricus
Hunt	Henry
Hunt	James
Hunt	Johannes
Hunt	Johannis
Hunt	John
Hunt	Joseph
Hunt	Josephus
Hunt	Matthew
Hunt	Michael
Hunt	not given
Hunt	Othonis
Hunt	Philip
Hunt	Ricardus
Hunt	Richard
Hunt	Richardus
Hunt	Robert
Hunt	Robertus
Hunt	Samuelis
Hunt	Stephen
Hunt	Thomas
Hunt	Thome
Hunt	unknown
Hunt	Wilhelmus
Hunt	William
Hunt	Willimus
Huntbatch	John
Hunte	Henry
Hunte	Johannes
Hunte	Stephen
Hunte	Thomas
Hunte	Willelmus
Hunte	William
Hunteley	Ricardi
Hunter	Athonius
Hunter	Christopheri
Hunter	George
Hunter	Henry
Hunter	Jacobus
Hunter	Johannes
Hunter	Johannis
Hunter	John
Hunter	Jonathon
Hunter	Matthew
Hunter	Oliver
Hunter	Petrus
Hunter	Ralph Bates
Hunter	Robert
Hunter	Robertus
Hunter	Rolandus
Hunter	Samuel
Hunter	Thomas
Hunter	tThomas
Hunter	William
Huntingdon	Dionysy
Huntingdon	Frampton
Huntingdon	Isaac
Huntingdon	Johannes
Huntingdon	William
Huntingford	
Huntingford	George Isaac
Huntingford	Thomas
Huntington	Benjamin
Huntington	Dionysius
Huntington	Dyonisius
Huntington	Johannes
Huntington	John
Huntington	Ricardi
Huntington	Robert
Huntington	Roberti
Huntley	George
Huntley	James Webster
Huntley	John
Huntley	Ricardi
Huntley	Ricardus
Huntley	Richard
Huntley	Ricus
Huntley	Samuel
Huntley	Wadham
Huntley	Wcks
Huntley	Wicks
Huntley	Wyckes
Huntley	Wycks
Huntley	Wykes
Huntleye	Johnis
Huntly	Johannes
Huntly	Richardus
Hunton	Johannes
Hunton	John Raper
Hunton	Robert
Hunton	Willimus
Huntson	Milo
Huntt	Anthonius
Huntte	Anthonius
Huntyfyld	Richard
Hunward	Ranulph
Hupsman	Augustus Thomas
Hupsman	Thomas
Hupsman	Thomas Augustus
Hurberry	Martin
Hurd	
Hurd	Gulielmus
Hurd	Richard
Hurd	William
Hurdd	Nathaniel
Hurdes	Thomas
Hurdis	James
Hurdis	Thomas
Hurdman	Richard
Hurdman	Walter
Hurford	Silvestrus
Hurfurth	Petrus
Hurlestone	Anthonius
Hurley	James
Hurlock	John
Hurly	James
Hurn	William
Hurrell	Jacobus
Hurrell	Thomas
Hurrell	unknown
Hurryll	Jacobus
Hursler	Willielmi
Hurst	
Hurst	Gulielmus
Hurst	Robert Harris
Hurst	Samuel
Hurst	Thomas
Hurste	Leonard
Hurt	John
Hurt	Lowe
Hurt	Philippus
Hurt	Thomas
Hurte	John
Hurte	Richard
Hurte	Willimus
Hurton	Pregion
Hurton	R.P.
Hurton	Robert Pregion
Hurwood	Thomas
Husband	Edward
Husband	Johannes
Husband	John
Husband	Richard
Husband	Thomas
Husband	Valentini
Husband	Valentinii
Husband	William
Husbands	Jacobus
Husbands	John
Husbands	Richard
Husbands	Thomas
Husbond	Peter
Huse	Sampsones
Husey	Georgij
Husgate	John
Huske	Willimus
Huskins	Johannes
Huson	Gulielmus
Huson	Richard
Huson	Samuel
Husse	unknown
Hussey	Christopher
Hussey	Henry
Hussey	Johannes
Hussey	John
Hussey	Napthali
Hussey	Nephthali
Hussey	not given
Hussey	Thomas
Hussey	Walter
Hussey	William
Hussey	Zaccharias
Hussey	Zachariae
Hussy	Christopher
Hussy	Henry
Hussy	not given
Hustiller	Johannes
Hustler	Christopherus
Hustler	James Devereux
Hustler	Thomas
Hustler	William
Hustropp	William Evans
Husye	Ralph
Hutchenson	Christopherus
Hutchenson	Cuthbertus
Hutchenson	Elias
Hutchenson	Radulphus
Hutchenson	Willimus
Hutcheson	Thomas
Hutchin	John
Hutchings	George
Hutchings	Richard William
Hutchings	William
Hutchins	Carolus
Hutchins	Edmundus
Hutchins	Edwardus
Hutchins	George
Hutchins	Georgius
Hutchins	Hugo
Hutchins	James
Hutchins	Johannes
Hutchins	John
Hutchins	Joseph
Hutchins	Richard
Hutchins	Robertus
Hutchins	unknown
Hutchinson	
Hutchinson	Benjamin
Hutchinson	Carolus
Hutchinson	Charles
Hutchinson	Charles Edward
Hutchinson	Charolus
Hutchinson	Christoferus
Hutchinson	Elias
Hutchinson	Francis
Hutchinson	Francisci
Hutchinson	George
Hutchinson	George Watson
Hutchinson	Georgius
Hutchinson	Guilielmus
Hutchinson	Gulielmus
Hutchinson	Hugo
Hutchinson	Jacobus
Hutchinson	James
Hutchinson	Johannes
Hutchinson	Johannis
Hutchinson	John
Hutchinson	John Lister
Hutchinson	Julius
Hutchinson	Luke
Hutchinson	Mattheus
Hutchinson	Mich
Hutchinson	Michael
Hutchinson	Michaelis
Hutchinson	Percivallus
Hutchinson	Percivalus
Hutchinson	Radulphus
Hutchinson	Richard
Hutchinson	Samuel
Hutchinson	Samuelis
Hutchinson	Thomas
Hutchinson	Walter
Hutchinson	William
Hutchinson	William John
Hutchinson	Willimo
Hutchinson	Willimus
Hutchonson	Cuthbert
Hutchynson	Willimus
Huthnance	Henry
Hutley	Hugo
Hutley	Willimus
Hutton	Antonius
Hutton	Clementis
Hutton	Edwardus
Hutton	George
Hutton	Henricus
Hutton	Henry
Hutton	Johannes
Hutton	John
Hutton	Josua
Hutton	Josue
Hutton	Leonard
Hutton	Leonardus
Hutton	Matheus
Hutton	Mathew
Hutton	Mathias
Hutton	Mattheus
Hutton	Matthew
Hutton	Metheus
Hutton	not given
Hutton	Ricardi
Hutton	Richard
Hutton	Robert
Hutton	Robertus
Hutton	Samuelis
Hutton	Thomas
Hutton	William
Hutton	William Pepperell
Hutton	Willimus
Huttonne	Matheus
Huwarde	Georgius
Huxley	Anthony
Huxley	Guilelmus
Huxley	Gulielmus
Huxley	Thomae
Huxley	Thomas
Huxley	Timothy
Huxley	Willimus
Huxly	Thomas
Huxstable	Johannes
Huycke	Thomas
Hyat	Jacobus
Hyatt	Gulielmi
Hybletwayte	Robert
Hyblyn	Nicholas
Hycke	John
Hyckes	Henricus
Hyckes	Johannes
Hyckes	Nicholaus
Hyckes	Nicus
Hycks	Henricus
Hycks	Johes
Hyde	Alexander
Hyde	Daniel
Hyde	Edward
Hyde	Edwardus
Hyde	George
Hyde	George Hooton
Hyde	Hamnettus
Hyde	Henry
Hyde	Humfredus
Hyde	Humphredus
Hyde	Humphrey
Hyde	Johannes
Hyde	John
Hyde	Ric'us
Hyde	Ricardus
Hyde	Richardus
Hyde	Robertus
Hyde	Roger
Hyde	Thomas
Hyde	unknown
Hyde	William
Hyde	Willielmus
Hyet	Ricardus
Hygdon	Robert
Hygdone	Robert
Hygges	George
Hyggons	Johannes
Hyggyns	Willimus
Hyggynson	Alanus
Hygton	Ralph
Hyldyard	Christopher
Hyll	Henricus
Hyll	Richard
Hyll	Rici
Hyll	Robertus
Hyll	Thomas
Hyll	Willimus
Hylley	Ralph
Hyllyng	Osmundus
Hylp	John
Hylton	Beniaminus
Hylton	Edwardus
Hynde	Georgius
Hynde	Matheus
Hynde	Thome
Hyndley	Richardus
Hyndmers	Edwardus
Hyne	Thomas
Hynkes	Henry
Hynkesman	Owinus
Hynley	Johannes
Hynmars	Willimus
Hynton	John
Hyrte	Thome
Ibberrie	William
Ibbetson	James
Ibbetson	Richard
Ibbettson	James
Ibbot	Benjamin
Ibbot	Benjaminus
Ibbot	Boys
Ibbot	Johannes
Ibbot	Thomas
Ibbotson	Adam
Ibbotson	Jacobi
Ibbotson	James
Ibbott	Benjaminus
Ibbott	Edward
Ibbott	Thomae
Iberye	William
Ibson	John
Ichmor	Franciscus
Ichyn	John
Ickham	
Iden	Alfred
Iden	Galfridus
Iden	Geoffrey
Iden	Geoffrey ('sir')
Iden	Henricus
Idle	Johannes
Idle	Richardi
Idle	Robertus
Ienvy	Thomas
Ierland	Richard
Iermouth	Williami
Igelden	John
Igulden	Johannes
Igulden	John
IIlegible	Nicholaus
Iken	Jacobus
Iles	Edvardus
Iles	Edwardi
Iliff	Daniel
Iliff	Frederick
Iliff	Gulielmus
Iliff	Thomas
Iliff	William
Iliffe	Daniel
Iliffe	George
Iliffe	Robert
Iliffe	Thomas
