Pre_surn	Pre_fore
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	Townsend
Andrews	unknown
Andrews	William
Andros	Jacobus
Androwe	Johannes
Anesley	Radulphi
Anesley	Ralph
Anfeilde	Robert
Angel	Johannes
Angell	Johannes
Angier	Hollis
Angier	James
Angier	Johannes
Angier	Johannes
Angier	Johannis
Angier	Johes
Angier	John
Angier	Samuel
Angier	Samuel
Angier	Thomae
Angier	Thomas
Angood	Thomas
Angood	Thomas
Angood	Thomas
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	Ricardi
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anion	Johannes
Anndrews	James
Anne	blank
Anne	Edwardus
Anne	Johannes
Anne	unknown
Annesley	
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Charles
Annesley	Francis
Annesley	Francis
Annesley	Francis
Annesley	Francis
Annesley	Martin
Annesley	Martin
Annesley	Martin
Annesley	William
Annesly	
Annon	Gilbertus
Annon	Thomas
Annsley	Arthur
Ansdell	James
Ansdell	James
Ansdell	James
Ansdell	James
Ansell	John
Ansell	Mathew
Ansell	Mathew
Ansell	Reginald
Ansell	Reginald
Ansell	Richardus
Ansell	Thomas
Ansley	Charles Alleyne
Ansley	James
Anslie	Nicholas
Anson	Charles
Anson	Charles
Anson	Frederick
Anson	Frederick
Anson	Frederick
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anstell	Waltherus
Anstey	Christopher
Anstey	Christopher
Anstey	Christopher
Anstey	Christopher
Anstey	Christophori
Anstey	Christophorus
Anstis	George
anstis	George
Anstis	Harry
Ansty	Christopher
Anthill	Gulielmus
Anthonies	Charles
Anthony	Marci
Anthony	William
Antill	Gulielmi
Antillby	Johannis
Anton	not given
Anton	Roberty=us
Anton	William
Antram	Johannes
Antram	Johannes
Antram	Johannes
Antrobus	George
Antrobus	Georgij
Antrobus	Henry
Antrobus	Robertus
Antrobus	Thomas
Antrobus	William
Antrobus	Willimus
Antrobus	Willmus
Anwick	Amon
Anwyl	
Anwyl	Lewis
Anwyl	Lewis
Anwyl	Maurice
Anwyl	Maurice
Anwyl	Maurice
Anwyl	Owen
Anwyl	Rice
Anwyl	Rice
Anwyl	Rice
Anwyl	Rice
Anwyl	Robert
Anwyl	Robert
Anwyl	Robert
Anwyl	Robert
Anwyl	Robert
Anwyl	Robert
Anwyl	William
Anwyl Owen	Ellis
Anwyl Owen	Ellis
Anwyl Roberts	William
Anwyl Roberts	William
Anwyll	Gulielmus
Anwyll	Gulielmus
Anyan	Richardus
Anyan	Thomas
Anyan	Thomas
Anyon	
ap gr. Phivion	David
ap Howell	Thomas
ap Jenkins	Edwardus
ap Powell	Robertus
ap Res	Lewis
ap Rice	Hugh
ap Rice	Lewis
Ap Rice	Lodovicus
ap Rice	Robert
ap Rice	Robert
ap Rossen	Griffinus
ap Ryce	Hugo
Ap Yeuan	Davyd
Apharey	Johannes
Apharrie	Johannes
Apharry	John
Apharry	John
Apharry	John
Apharrye	John
Apilbye	John
Apleby	Johannes
Apleton	Johannes
Apleton	Johannes
Apleton	Thomas
Aplin	Christopher D'Oyly
Aplin	Richard
Appelford	Danielis
Apperley	Anthony
Apperley	Anthony
Apperley	Anthony
Apperley	Anthony
Apperley	Anthony
Apperley	Anthony
Apperley	Thomas
Applebee	George
Applebee	George
Applebee	Johannes
Applebee	JOhn
Applebee	John
Applebee	John
Applebee	JOhn
Applebie	Johannes
Appleby	Thomas
Applebye	Johannes
Appleton	Robertus
Appleton	Robertus
Applin	Rici
Appowell	Rogerus
Apprice	Edward
Apprice	Johannes
Appryce	Philippus
Appulby	Willimus
Aprece	Hugo
Aprice	Hugh
Aprice	Johannes
Aprice	Lodovicus
Aprice	Lodovicus
Aprice	Richard
Apsley	John
Apthorp	East
Apthorp	Frederick
Apthorp	Frederick
Apthorp	George Frederick
Apthorp	Stephen
Apthorp	Stephen
Apthorpe	Eash
Apthorpe	East
Apthorpe	East
Aram	Courtney
Aras	Johannis
Aras	Johannis
Arch	Richard
Archar	Robert
Archar	Robert
Archard	Richardus
Archard Williams	David
Archard Williams	David
Archarde	Johannes
Archbold	
Archbold	Eadwardus
Archbold	edward
Archbold	Edward
Archbold	not given
Archbolde	Thomas
Archbolde	Willimus
Arche	Ricardus
Arche	Ricardus
Arche	Richard
Arche	Richardus
Arche	Richardus
Archeball	Richard
Archebolde	Nicholaus
Archepole	Nicholaus
Archepole	Nicholaus
Archer	Andrew
Archer	benjamin
Archer	Benjamin
Archer	Benjaminus
Archer	Benjaminus
Archer	Edmund
Archer	Edmund
Archer	Edmundus
Archer	Edmundus
Archer	Edmundus
Archer	Edmundus
Archer	Edward James
Archer	Egidii
Archer	Giles
Archer	Gulielmus
Archer	Henrici
Archer	Henricus
Archer	Henry
Archer	Isaaci
Archer	Isaaci
Archer	Jacobus
Archer	James
Archer	James
Archer	James
Archer	James
Archer	Jeffrey
Archer	Jeffrey
Archer	Jeffrey
Archer	Johannis
Archer	John
Archer	Joihannes
Archer	Joseph
Archer	Miles
Archer	Richard
Archer	Richi
Archer	Robertus
Archer	Simon
Archer	Simon
Archer	Simonis
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Timothei
Archer	Unknown
Archer	Willelmus
Archley	Thomas
Arclier	Gulielmi
Arden	Crewe
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward
Arden	George
Arden	John
Arden	John
Arden	Leonardus
Arden	Thomas
Arden	Thomas
Arden	Thome
Arden	William
Arden	William
Arden	William
Arden	Willimus
Arden	Willimus
Ardern	Thomas
Ardern	William Henry
Arderne	Jacobus
Arderne	James
Arding	Isaac Richard
Ardrey	Johannes
Ardrey	Johannes
Ardrey	Johannes
Ardrey	Johannes
Ardrey	Thomas
Ardrey	William
Argall	Johannes
Argall	Richardi
Argall	Richardi
Argall	Willimus
Argentine	Richardus
Argentyne	Richardus
Argentyne	Richardus
Argles	John Archambo
Argoll	
Argoll	Richardus
Argor	Richardus
Argor	Richardus
Aris	Eldrigius
Aris	Eldrigius
Aris	Rolandus
Aris	Rolandus
Aris	William
Aris	Willielmus
Aris	Willielmus
Aris	Willimus
Arkesden	Thomas
Arlich	Alexandrus
Arlich	Alexandrus
Arlich	Alexandrus
Armerar	Johannes
Armerar	Johannes
Armeror	Johannes
Armestead	Michael
Armested	Willimus
Armestrong	Gabrielus
Armestrong	Joannes
Armestronge	Henrici
Armestronge	Henricus
Armestronge	Henry
Armestronge	Hugo
Armestronge	Hugo
Armetriding	James
Armetriding	John
Armetriding	Thomas
Armetridinge	Johannes
Armetridinge	Johannes
Armett	William
Armistead	Anthony
Armistead	Edmund
Armistead	John
Armistead	Nathaniel
Armistead	Robert
Armistead	Thomas
Armisted	Jacobus
Armisted	Robertus
Armitage	Humfridus
Armitage	Joseph
Armitage	Joseph
Armitage	Joseph
Armitage	Richard
Armitage	Richard
Armitreadinge	John
Armitstead	John
Armitstead	John
Armitstead	Nathaniel
Armitstead	Richard
Armitstead	Richard
Armitstead	Robert
Armitstead	Robertus
Armitstead	Thomas
Armitstead	Thomas
Armond	Robertus
Armstead	Johannes
Armstead	Michael
Armstead	Michaelis
Armstead	Robert
Armstead	William
Armsted	Gulielmus
Armsted	John
Armstede	Willimus
Armstrong	
Armstrong	George Lancelot
Armstrong	George Lancelot
Armstrong	Johannes
Armstrong	John
Armstrong	Matthew
Armstrong	Robert
Armstrong	Thomae
Armstrong	Thomae
Armstrong	Thomae
Armstrong	Thomas
Armstrong	Unknown
Armstrong	William
Armstrong	William
Armyn	Leonardus
Armystede	Willelmi
Armytridinge	Johannes
Armytt	William
Arnald	John
Arnald	John
Arnald	John
Arnald	John
Arnald	Richard
Arnald	Richard
Arnald	Roberti
Arnald	Roberti
Arnald	William
Arnald	William
Arnam	John
Arnam	John
Arnam	John
Arnet	George
Arnett	George
Arnett	Georgius
Arnies	Thomas
Arnies	Thomas
Arnold	Andreas
Arnold	Andreas
Arnold	Charles
Arnold	Edmund
Arnold	Edmund
Arnold	Henry
Arnold	Henry
Arnold	Henry
Arnold	Henry
Arnold	Henry
Arnold	Henry Hamilton
Arnold	James William
Arnold	Johannes
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	John
Arnold	Michael
Arnold	Michaelis
Arnold	Nicholas
Arnold	Nicholas
Arnold	Samuel
Arnold	Samuel
Arnold	Samuel
Arnold	Thomas
Arnold	Thomas
Arnold	Thomas
Arnold	Thomas
Arnold	Thomas
Arnold	Thomas
Arnold	Thomas
Arnold	unknown
Arnold	William
Arnold	William
Arnold	Willimus
Arnolde	Franciscus
Arnolde	Johannes
Arnolde	Robert
Arnolde	Robert
Arnolde	Thomas
Arnott	Samuel
Arnott	Samuel
Arnott	Samuel
Arnway	William
Arrow	John
Arrow	John
Arrow	John
Arrowsmith	Edward
Arrowsmith	John
Arrowsmith	Josephus
Arrowsmith	Thomae
Arrowsmith	Thomae
Arrowsmith	Thomas
Arrundell	William
Arscott	Alneatus
Arscott	Halnetus
Arscott	Johannes
Arscott	Nicholaus
Arseley	Willimus
Arstly	Willimus
Artewycie	Edward
Arther	Robertus
Arthington	Johannes
Arthur	Georgius
Arthur	Richard
Arthur	Richard
Arthur	Richard
Arthur	Richard
Arthur	Richard
Arthur	Richard
Arthur	Richard
Arthur	Richardus
Arthur	Robert
Arthure	Georgius
Arthure	John
Artinstall	Roberti
Artis	Thomas
Artis	Thomas
Artwyck	Edwardus
Artwyk	Edwardus
Arundel	Edmundus
Arundel	Nathaniel
Arundell	Alexandrus
Arundell	Edvardus
Arundell	Francis
Arundell	Thomas
Arundell	William
Arvey	William
Arwaker	Marci
Arwell	James
Arwin	John
As(h)ton	Peter
Asbridge	Jonathan
Asbridge	Jonathan
Asbridge	Jonathan
Ascam	Egidius
Ascham	Egidius
Ascham	Thomas
Ascough	Francis
Ascrope	Johannes
Asfordby	Caroli
Asfordby	unknown
Ash	John
Ash	Leonard
Ash	Leonardi
Ash	Nathanielis
Ash	not given
Ash	Robert
Ash	Robert
Ash	Simeon
Ashall	Thomas
Ashbell alias Aspull	Thomas
Ashboold	William
Ashborne	Christoforus
Ashborne	Georgius
Ashburn	Christoperus
Ashburn	Christoperus
Ashburne	Christopherus
Ashburne	Christopherus
Ashburne	Johannis
Ashburne	Solomon
Ashburne	Solomonis
Ashburne	Thomas
Ashburner	John
Ashburner	Robert
Ashburner	Thomas
Ashburner	Thomas
Ashburner	William
Ashburnham	C
Ashburnham	Charles
Ashburnham	Charles
Ashburnham	Charles
Ashburnham	Charles
Ashburnham	Denny
Ashburnham	William
Ashburnham	William
Ashburnham	William
Ashby	Caroli
Ashby	Caroli
Ashby	George
Ashby	George
Ashby	Lucas
Ashby	Richard
Ashby	Samuel
Ashcroft	Abraham
Ashcroft	John
Ashcroft	Thomas
Ashcroft	Towers
Ashcroft	unknown
Ashdon	Andreas
Ashe	not given
Ashe	not given
Ashe	Richardus
Ashe	Robert
Ashe	Robert
Ashe	Robert
Ashe	Robert
Ashe	Robert
Ashe	Robert Hoadley
Ashe	Robert Hoadley
Ashe	Samuel
Ashe	Samuelis
Ashe	Simeon
Ashe	Thomas
Asheburne	Franciscus
Ashefylde	Willimus
Ashefylde	Willimus
Asheley	Richardus
Ashenhurst	Francis
Ashenhurst	Francis
Ashenhurst	Francis
Ashenhurst	Francis
Ashenhurst	Francis
Ashenhurst	Franciscus
Asheton	Christopherus
Asheton	Edmund
Asheton	Georgius
Asheton	Peter
Asheton	Richard
Asheton	Richardus
Asheton	Richardus
Asheton	Willimus
Ashfield	Charles
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Charles Robert
Ashfield	Tho
Ashford	Daniel
Ashford	Daniel
Ashhurst	Thomas
Ashhurst	Thomas
Ashley	Edward
Ashley	Edward
Ashley	Henricus
Ashley	James
Ashley	John
Ashley	John
Ashley	Richard
Ashmole	John
Ashmore	Gulielmi
Ashmore	Gulielmi
Ashmore	Johannes
Ashpool	Ellae
Ashpoole	Percival
Ashton	Abdie
Ashton	Anthonius
Ashton	Caroli
Ashton	Charles
Ashton	Charles
Ashton	Francis
Ashton	Georgius
Ashton	Georgius
Ashton	Georgius
Ashton	Gulielmi
Ashton	Gulielmus
Ashton	Gulielmus
Ashton	Gulielmus
Ashton	Henry
Ashton	Jacobus
Ashton	James
Ashton	John
Ashton	John
Ashton	John
Ashton	Nicholaus
Ashton	Nicholaus
Ashton	Randallus
Ashton	Roger
Ashton	Rogerus
Ashton	Stephanus
Ashton	Stephen
Ashton	Stephen
Ashton	Stephen
Ashton	Stephen
Ashton	Thomas
Ashton	Thomas
Ashton	Thomas
Ashton	Thomas
Ashton	Thome
Ashton	unknown
Ashton	Unknown
Ashton	Waltherus
Ashton	Willi
Ashton	William
Ashton	William
Ashton	Willimus
Ashwell	Edward
Ashwell	Edward
Ashwell	Edward
Ashwell	Georgius
Ashwell	John
Ashwell	Nathaniel
Ashwell	Nathaniel
Ashwell	Nicholai
Ashwell	Nicholai
Ashwell	Nicholai
Ashworth	Abraham
Ashworth	Joannes
Ashworth	Johannes
Ashworth	Thomas Ramsden
Aske	Nathaniel
Askew	Adam
Askew	Adam
Askew	John
Askew	Robertus
Askewe	Christopher
Askewith	Johannes
Askewithe	Johannes
Askham	Anthony
Askwith	Johannes
Aslake	Unknown
Aspden	MIles
Aspedon	Johannes
Aspenall	Nicholaus
Aspenall	William
Aspenell	William
Aspin	Edvardus
Aspin	Gulielmus
Aspin	Harvey
Aspin	Harvey
Aspin	Henry
Aspin	John
Aspin	John
Aspin	Thomas
Aspinal	Thomas
Aspinall	James
Aspinall	Nicholas
Aspinwall	Edmund
Aspinwall	Edward
Aspland	Isaac
Aspleine	Thomas
Aspley	William
Asplin	
Asplin	William
Asplin	William
Assheton	Abdie
Assheton	Richard
Assheton	Richard
Assheton	Richard
Assheton	Richard Hulls
Assheton	Thomas
Asshewell	Johannis
Asshton	Christopheri
Asshton	Richard
Asshwell	John
Astbury	Thomas
Astbury	Thomas
Asteley	Hugonis
Asteley	William
Astell	John
Astell	Thomas
Astely	Geoffrey
Astely	Walter
Asterley	William
Astey	Robert
Astin	James
Astin	James
Astle	Ralph
Astlet	Galfridus
Astley	Bernard
Astley	Bernard
Astley	Edward
Astley	Edward
Astley	Edward
Astley	Francis Bickley
Astley	Galfrid
Astley	Geoffrey
Astley	Henry
Astley	Henry Milles
Astley	Henry Nicholas
Astley	Herberti
Astley	Herberti
Astley	Herberti
Astley	Herbertus
Astley	Herbertus
Astley	Herbertus
Astley	Herbertus
Astley	Johannes
Astley	John
Astley	John
Astley	John
Astley	John
Astley	John
Astley	John Wolvey
Astley	John Wolvey
Astley	Nicolaus
Astley	Richard
Astley	Richard
Astley	Samuelis
Astley	Samuelis
Astley	Simo
Astley	Thomas
Astley	Thomas
Astley	Thomas
Astley	Thomas
Astley	William
Aston	Edward
Aston	Edward
Aston	Edward
Aston	George
Aston	Henry Hervy
Aston	Jacobus
Aston	Johannes
Aston	Johannes
Aston	John
Aston	John
Aston	Richard
Aston	Richardus
Aston	Robert
Aston	Robert
Aston	Robert
Aston	Robert
Aston	Robertus
Aston	Thomas
Aston	Thomas
Aston	Thomas
Aston	William
Aston	William
Aston	William
Aston	Willielmus
Astrete	Robert
Astrey	Francis
Astrop	John
Astroppe	Johannes
Astry	Francis
Astry	Francis
Astry	Francis
Astry	Francis
Astry	Franciscus
Atcherley	James
Atcherley	James
Atee	Arthur
Atfeild	Ambrosi
Atherolde	William
Atherton	Johannes
Atherton	Johannes
Atherton	Johannes
Atherton	Johannes
Atherton	Johannes
Atherton	Johannes
Atherton	John
Atherton	John
Atherton	Philip
Atherton	Ruben
Atherton	Ruben
Atherton	Thomae
Atherton	Thomas
Atherton	Thomas
Atherton	Thomas
Atherton	Thomas
Atherton	Thomas
Athill	James
Athill	James
Athill	James
Athill	James
Athill	Joannis
Athill	John
Athill	John
Athorp	Robertus
Athorp	Robertus
Athous	Christopheri
Athow	Christopheri
Athow	John
Athow	Robert
Athow	Robert
Atkin	Thomas
Atkins	Henry
Atkins	Hewici
Atkins	James
Atkins	Johannes
Atkins	Johannes
Atkins	Johannes
Atkins	Johannes
Atkins	John
Atkins	Robert
Atkins	Robert
Atkins	Robert
Atkins	Thome
Atkins	unknown
Atkins	William
Atkins	William
Atkins	Williamus
Atkinson	
Atkinson	Arthur
Atkinson	Arthur
Atkinson	Arthur
Atkinson	Brian
Atkinson	Briani
Atkinson	Brianus
Atkinson	Carleton
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Christopher
Atkinson	Edwardi
Atkinson	Franciscus
Atkinson	Franciscus
Atkinson	Franciscus
Atkinson	Georgius
Atkinson	Georgius
Atkinson	Georgius
Atkinson	Gilberti
Atkinson	Gilberti
Atkinson	Gilberti
Atkinson	Henricus
Atkinson	Henricus
Atkinson	Henry
Atkinson	Hugh
Atkinson	Isaac
Atkinson	Isaac
Atkinson	Johannes
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	John
Atkinson	Jonas
Atkinson	Jonathan
Atkinson	Jonathan
Atkinson	Joseph
Atkinson	Marmaducus
Atkinson	Marmaducus
Atkinson	Marmaducus
Atkinson	Miles
Atkinson	Miles
Atkinson	Miles
Atkinson	Miles
Atkinson	Myles
Atkinson	Ralph
Atkinson	Richard
Atkinson	Richard
Atkinson	Richard
Atkinson	Richard
Atkinson	Richard
Atkinson	Richard Moseley
Atkinson	Richard Mosley
Atkinson	Richardi
Atkinson	Richardus
Atkinson	Richi
Atkinson	Robert
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas
Atkinson	Thomas Dinham
Atkinson	Thome
Atkinson	Unknown
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	William
Atkinson	Willimus
Atkinson	Wm
Atkinsonne	Willimus
Atkyns	Johannes
Atkyns	Richard
Atkyns	Robertus
Atkyns	Simones
Atkyns	Simonus
Atkyns	Walteri
Atkyns	Walteri
Atkynson	Johannes
Atkynson	Marmaducus
Atkynson	Nichoaus
Atkynson	Ricardi
Atkynson	Ricardus
Atkynson	Thomas
Atkynson	Thomas
Atlay	Henry
Atlay	Henry
Atlay	Henry
Atlay	Henry
Atlay	Richard
Atlay	Richard
Atlesey	Phillippus
Atlin alias Thacker	Johannis
Atterbury	Charles Lewis
Atterbury	Charles Lewis
Atterbury	Francis
Atterbury	Francis
Atterbury	Francis
Atterbury	Francis
Atterbury	Franciscus
Atterbury	Lewis
Atterbury	Lewis
Atterbury	Ludovicus
Atterbury	Ludovicus
Atterbury	Osborne
Atteshell	Thomas
Atthill	Edward
Atthill	Edward
Attke	Georgius
Attkins	John
Atton	Chamberlain
Atton	Georgius
Atton	Stephanus
Atton	Stephanus
Attow	Christopheri
Attwell	Joseph
Attwell	Joseph
Attwell-Small	Joseph
Attwill	Thomas
Attwood	Edmund
Attwood	James Estcourt
Attwood	John
Attwood	Kingus
Attwood	Samuel
Attwood	Samuel
Attwood	Thomas
Attwood	Walterus
Attwood	Willimus
Atty	John Cape
Atty	John Cape
Atty	John Cape
Atwell	Joseph
Atwell	Joseph
Atwell	Joseph
Atwell	Joseph
Atwell	Joseph
Atwell	Joseph
Atwell	Joseph
Atwell	not given
Atwick	Johannes
Atwill	Hugo
Atwill	not given
Atwill	Thomas
Atwill	Thomas
Atwood	Clementis
Atwood	Edward
Atwood	Francis Thomas
Atwood	Francis Thomas
Atwood	George
Atwood	George
Atwood	George
Atwood	George
Atwood	George
Atwood	George
Atwood	Georgius
Atwood	Henricus
Atwood	Johannes
Atwood	John
Atwood	John
Atwood	John
Atwood	John
Atwood	John
Atwood	John
Atwood	John
Atwood	Kingus
Atwood	Thomas
Atwood	Thomas Stephen
Atwood	Thomas Stephen
Atwood	Thomas Stephen
Atwood	Thomas Stephen
Atwood	unknown
Atwood	unknown
Auber	John
Auber	John
Aubery	Edmund
Aubery	Edmund
Aubery	John
Aubery	John
Aubery	John
Aubery	Samuel
Aubery	Samuelis
Aubin	Philip
Aubrey	Edmund
Aubrey	Edmund
Aubrey	Edward
Aubrey	James Gough
Aubrey	John William
Aubrey	John William
Aubrey	Lodovicus
Aubrey	Samuelis
Aubrey	Thomas
Aubrey	Thomas
Aubrey	Thomas
Aubrey	Timothy
Aubrey	William
Aubry	Lodovicus
Aucher	John
Aucher	Robert
Auchorne	Gulielmi
Audain	John
Audeley	Robertus
Audesley	Henry
Audley	John
Audley	John
Audley	John
Audley	John
Audley	Nicholas
Audley	Robert
Audley	Thomas
Audley	Thomas
Audly	Thomas
Audry	Bartholomeis
Aufrere	George John
Aufrere	Philip Du Val
Aufrere	Philip Du val
Auger	
Auger	Willelmus
Augher	
Augier	Georgius
Augier	Johannes
Aulmon	Thomas
Ault	George
Ault	George
Ault	George
Ault	Jacobi
Aunger	Franciscus
Aungier	Edvardus
Ausham	Richardus
Aust	Gulielmus
Aust	Gulielmus
Aust	Gulielmus
Austen	George
Austen	George
Austen	Gulielmus
Austen	Henricus
Austen	Henricus
Austen	Henry
Austen	Henry
Austen	Henry
Austen	Henry
Austen	Henry Thomas
Austen	Henry Thomas
Austen	James
Austen	James
Austen	James
Austen	James
Austen	Johannes
Austen	John
Austen	John
Austen	John
Austen	John
Austen	Radulphus
Austen	Sackville
Austen	Thomas
Austen	Thomas
Austen	Thomas
Austen	Thomas
Austen	William
Austin	Edvardus
Austin	Edvardus
Austin	Henricus
Austin	John
Austin	John
Austin	John
Austin	John
Austin	John
Austin	Not given
Austin	Petrus
Austin	Petrus
Austin	Richard
Austin	Robert Mountague
Austin	Wiltshire Stanton
Austin	Wiltshire Stanton
Austine	Richardus
Austyn	Nicholas
Austyn	Willimus
Avarne	Isaac
Avarne	Isaac
Avarne	Isaac
Avarne	Thomas
Avecott	Alexander
Avelin	Thomas
Avelin	Thomas
Aveling	Thomas
Aveling	Thomas Tipping
Aveling	Thomas Tipping
Aveling	William
Aveling	William
Avenant	Thomae
Avenant	Thomas
Avenant	Thomas
Avensham	Richus
Averey	Thomas
Averre	Isaac
Avery	John
Avery	Josephus
Avery	Josephus
Avery	Ricardus
Avery	William
Avery	Willimus
Avery	Wm
Avis	Robertus
Avis	Thomas
Avyn	Johannes
Awberry	Thomas
Awbery	John
Awbery	Thomas
Awbrey	Arthurus
Awbrey	John
Awbrey	Ludovicus
Awbrey	Thomas
Awbrey	Willimus
Awbrie	Walterus
Awbyn	Johannes
Awcher	James
Awder	Georgius
Awder	Georgius
Awdley	Rogerus
Awdrey	Johannes
Awfield	Robertus
Awforde	Johannis
Awklande	Edmundus
Awres	Robertus
Awsten	Thomas
Awsten	Willimus
Awxley	Georgij
Axe	James
Axe	James
Axe	Johannes
Axe	Johannes
Axtell	John
Axton	Thomas
Ayas	Eligei
Ayborough	Edwardi
Ayclyn	William
Ayde	Robert
Ayde	Robert
Ayde	Robert
Ayde	Robert
Ayde	Robert
Ayelway	Charles
Ayer	Giles
Ayer	Johannis
Ayer	John
Ayerst	Gulielmus
Ayerst	Gulielmus
Ayerst	William
Ayerst	William
Ayerst	William
Ayerst	William
Ayhurst	Thomas
Aylarde	Johannis
Ayleman	Armine
Ayles	Silas
Ayles	Sylas
Aylesbury	Thomas
Aylesworth	Humphredus
Ayleway	Charles
Ayleway	Isaacus
Ayleway	Thomas
Ayleworth	Humfrey
Ayliffe	Josephus
Ayling	John
Ayling	John
Aylmer	Francis
Aylmer	Francis
Aylmer	Johannes
Aylmer	John
Aylmer	John
Aylmer	JOhn
Aylmer	John
Aylmer	Justini
Aylmer	Justiniani
Aylmer	Robert
Aylmer	Theophilus
Aylmer	William
Ayloffe	Jacobi
Ayloffe	Johannes
Ayloffe	Johnis
Ayloffe	Thomas
Aylsbury	Thomas
Aylward	Johannes
Aylward	William
Aylward	William
Aylway	Isaac
Aylworth	Humfrey
Aylworth	Humfrey
Aylworth	Johannes
Aylworth	John
Aylworth	John
Aymes	John
Aynesworth	Radulphi
Aynesworthe	Willielmus
Aynscomb	Thomas
Aynscomb	Thomas
Aynsworth	Georgius
Aynsworth	Guilielmus
Aynsworth	Radulphus
Aynsworth	Radulphus
Aynsworth	Richardus
Aynsworth	Robertus
Aynsworth	Thomas
Aynsworth	Thome
Ayray	Henricus
Ayray	Henricus
Ayray	Henricus
Ayre	Egidius
Ayre	Egidius
Ayres	Dallington
Ayres	Reginald
Ayres	unknown
Ayro	Rogeri
Ayrson	William
Ayscoghe	Johannes
Ayscough	Francis
Ayscough	Francis
Ayscough	Francis
Ayscough	Francis
Ayscough	Francis
Ayscough	Francis
Ayscough	Francis
Ayscough	Gabriel
Ayscough	Jacobus
Ayscough	James
Ayscough	Philip
Ayscough	Philip
Ayscough	Samuel
Ayscough	Unknown
Ayshford	Rogerus
Ayskew	Unknown
Aysley	Thomas
Ayslock	Johannes
Ayspole	Thomas
Ayspole	Thomas
Aythorp	East
Ayton	Edward
Azlock	Gul.
B*	Ralph
B----	Johannes
Baad	Jacobus
Baad	James
Baad	James
Baalgay	Paulinus
Babage	Hugo
Babb	Bernardus
Babb	Johannes
Babb	Johannes
Babb	John
Babb	Rob'tus
Babb	Simon
Babbington	Franciscus
Babbington	Richardus
Babbyngton	Gervasius
Babbyngton	Gervasius
Baber	Johannes
Baber	Johannes
Baber	Johannes
Baber	John
Baber	John
Baber	John
Baber	John
Baber	John
Baber	John
Baber	not given
Baber	Thomas
Babington	
Babington	Charles Maitland
Babington	Charles Maitland
Babington	Franciscus
Babington	Henry
Babington	Humfrey
Babington	John
Babington	Josiah
Babington	Josiah
Babington	Josiah
Babington	Josiah
Babington	Matthew
Babington	Richard
Babington	William
Babington	William
Babington	William
Babington	William
Babington	William
Babington	William
Babington	William
Babthorpe	Robertus
Babthorpe	Robertus
Babyngton	Edwardus
Babyngton	Thomas
Bacchous	Gilbertus
Bacchus	Christoferus
Bacchus	Christoferus
Bach	Johannes
Bach	William
Bach	Williamus
Bacheler	Edmund
Bacheller	Paul
Bachellor	Christopher
Bachelor	Danelis
