331	U	9006339	7000457	164779
343	U	9006548	7000457	164779
8354	U	9006736	7000457	164779
14	U	9004757	7000457	165290
	U	9006722	7000457	1159547
	U	9005498	7000478	47158
424-425	U	9006009	7000478	47158
	U	9006303	7000478	47158
	U	9006561	7000478	47158
	U	9006073	7000478	157967
	U	9006073	7000478	162488
	U	9006073	7000478	162490
	U	9005498	7000479	46015
130	U	9006037	7000479	46015
	U	9006253	7000479	46015
15	U	9006037	7003162	3596
	U	9006449	7003162	3596
15	U	9006037	7003162	352747
	U	2009007094	7003162	141371
66	U	9006037	7003163	3619
	U	9006449	7003163	3619
	U	9006561	7003163	352757
	U	2009007094	7003163	141372
	N	2009007094	7003163	1001178321
	U	9006561	7003164	3634
	U	9006561	7003164	352807
	U	2009007094	7003164	141374
	U	9005498	7003165	3635
116	U	9006037	7003165	3635
	U	9006303	7003165	3635
	U	9006561	7003165	352836
	U	2009007094	7003165	141376
	U	9006449	7003166	3652
	U	9006561	7003166	3652
	U	9006561	7003166	352845
	U	2009007094	7003166	141377
	U	9000210	7003167	3653
	U	9005498	7003167	3653
154	U	9006037	7003167	3653
	U	9006295	7003167	3653
154	U	9006037	7003167	352847
	U	2009007094	7003167	141378
	U	9005498	7003168	3664
511	U	9005895	7003168	3664
	U	9006449	7003168	3664
	U	9006561	7003168	3664
	U	9006561	7003168	352867
	U	2009007094	7003168	141379
	U	9005498	7004014	47117
	U	9006303	7004014	47117
	U	9006561	7004014	47117
	U	9006467	7004014	162749
	U	9005498	7004039	153809
206	U	9006009	7004039	153809
	U	9005498	7004249	45763
204; 182 ff.	U	9006009	7004249	45763
123	U	9006037	7004249	45763
II, 575	U	9006447	7004249	45763
II, 343-344	U	9005014	7004847	43961
	U	9006303	7004847	43961
30	U	9006567	7004847	43961
accessed 06/24/99	U	9006807	7004847	43961
I-22	U	9006541	7004847	139680
I-22	U	9006541	7004847	139681
	U	9006339	7004847	166199
I, 111	U	9006447	7004847	166199
accessed 06/24/99	U	2009007181	7004847	166199
8299	U	9006736	7004847	166199
	U	9006303	7004847	172431
accessed 06/24/99	U	2009007181	7004847	172431
	U	9006722	7004847	1159546
accessed 26 Sep 2002	N	9006807	7004847	172431
	U	9005498	7004898	162559
440	U	9005664	7004898	162559
	U	9005498	7004955	162566
	U	9006303	7004955	162566
	U	9006444	7004955	162566
	U	9005498	7005060	46510
II, 739	U	9006447	7005060	46510
	U	9006449	7005060	46510
353	U	9006548	7005060	173868
IX, 473	U	9005014	7005060	314380
270	U	9006009	7005060	314380
	U	9006561	7005060	46510
VIII, 1019	U	9005014	7005124	46260
	U	9005498	7005124	46260
	U	9006303	7005124	46260
	U	9006449	7005124	46260
	U	9006561	7005124	46260
	U	9006449	7005124	142981
	U	9006449	7005124	142983
	U	9006303	7005124	142984
II, 695	U	9006447	7005124	142984
	U	9006449	7005124	142984
	U	9006467	7005124	142984
	U	9006339	7005124	164803
9395	U	9006736	7005124	164803
	U	9006723	7005124	1156343
	U	9006723	7005124	1157059
	U	9006723	7005124	1157060
329	N	2009007099	7005124	142981
accessed 26 Sep 2002	N	9006807	7005124	1001175590
accessed 26 Sep 2002	N	9006807	7005124	1001175588
accessed 26 Sep 2002	N	9006807	7005124	1001175589
accessed 26 Sep 2002	N	9006807	7005124	164803
	U	9005498	7006022	47334
664	U	9006009	7006022	47334
	U	9006561	7006022	47334
1/539-540	U	9005014	7006072	43698
	U	9006009	7006072	43698
	U	9006303	7006072	43698
	U	9006449	7006072	43698
	U	9006561	7006072	43698
1/44-45	U	9006447	7006072	142980
	U	9006449	7006072	142980
8075	U	9006736	7006072	142980
	U	9006339	7006072	142980
accessed 26 Sep 2002	N	9006807	7006072	142980
V, 512	U	9005014	7006073	45351
77	U	9006037	7006073	45351
I, 355	U	9006447	7006073	45351
	U	9006449	7006073	45351
	U	9005498	7006073	45351
	U	9005498	7006074	45565
	U	9006449	7006074	45565
I, 510-511	U	9006447	7006074	45566
	U	9006449	7006074	45566
177	U	9006548	7006074	45566
291	U	9006528	7006074	140381
VII, 418	U	9005014	7006074	323489
114	U	9006037	7006074	45565
VII, 418	U	9005014	7006074	323490
	U	9006009	7006075	43794
19	U	9006037	7006075	43794
	U	9005498	7006076	45603
116	U	9006037	7006076	45603
	U	9006303	7006076	45603
I, 535	U	9006447	7006076	323491
	N	2009007345	7006076	1001180009
	U	9005498	7006077	44353
	U	9006303	7006077	44353
	U	9006561	7006077	44353
I, 158	U	9006447	7006077	326742
	U	9005498	7006080	150435
634 ff.	U	9006009	7006080	150435
123	U	9006037	7006080	150435
	U	9006303	7006080	150435
IX, 468	U	9005014	7006082	46506
	U	9005498	7006082	46506
154	U	9006037	7006082	46506
	U	9006303	7006082	46506
II, 739	U	9006447	7006082	46506
	U	9006339	7006082	170035
353	U	9006548	7006082	170035
8332	U	9006736	7006082	170035
27	U	9006037	7006107	43923
	U	9006303	7006107	43923
	U	9006449	7006107	43923
	U	9005498	7006109	46609
	U	9006449	7006109	46609
	U	9006561	7006109	46609
411	U	9006009	7006110	44004
	U	9006561	7006110	44004
	U	9005498	7006111	47515
413	U	9006009	7006111	47515
189	U	9006037	7006111	47515
	U	9005498	7006112	45485
110	U	9006037	7006112	45485
371	U	9006009	7006113	45596
115	U	9006037	7006113	45596
	U	9005498	7006114	46037
	U	9006444	7006114	46037
	U	9006561	7006114	46037
	U	9006303	7006115	43641
	U	9006561	7006115	43641
	U	9005498	7006116	44298
39	U	9006037	7006116	44298
	U	9005498	7006117	47388
	U	9006561	7006117	47388
	U	9005498	7006118	44511
41	U	9006037	7006118	44511
	U	9006303	7006118	44511
	U	9006073	7006118	162473
	U	9005498	7006119	45086
396	U	9006009	7006119	45086
67	U	9006037	7006119	45086
	U	9006444	7006119	45086
49	U	9006037	7006120	44850
	U	9006303	7006120	44850
294	U	9006449	7006120	44850
I, 207	U	9006447	7006120	326740
	U	9005498	7006121	45709
I-106	U	9006541	7006121	45709
122	U	9006037	7006121	352749
562	U	9006009	7006122	143380
	U	9006303	7006122	143380
	U	9006444	7006122	143380
562	U	9006009	7006122	143381
	U	9005498	7006123	45950
130	U	9006037	7006123	45950
	U	9006303	7006123	45950
	U	9006073	7006123	162479
	U	9006073	7006123	162480
	U	9005498	7006124	147631
429; 429	U	9005664	7006124	147631
479	U	9005895	7006124	147631
	U	9006324	7006124	147631
	U	9006444	7006124	147631
	U	9004074	7006125	156091
	U	9005498	7006125	156091
385 ff., 401	U	9005664	7006125	156091
	U	9006279	7006125	156091
	U	9006303	7006125	156091
	U	9005498	7006126	145637
	U	9006303	7006126	145637
	U	9005498	7006128	153825
414; 414	U	9005664	7006128	153825
181	U	9006279	7006129	314401
181	U	9006279	7006130	314402
181	U	9006279	7006131	314403
181	U	9006279	7006132	314404
181	U	9006279	7006133	314405
181	U	9006279	7006134	314406
181	U	9006279	7006135	314408
425	U	9005664	7006136	144110
	U	9006561	7006136	144110
	U	9005498	7006137	144507
442	U	9005664	7006137	162495
	U	9006009	7006138	43798
	U	9006303	7006138	43798
	U	9006561	7006138	43798
422	U	9005664	7006138	315709
	U	9005498	7006139	44206
38	U	9006037	7006139	44206
	U	9006444	7006139	44206
	U	9006449	7006139	44206
	U	9005498	7006140	145570
418; 418	U	9005664	7006140	145570
I, 442	U	9006455	7006140	324893
	U	9006736	7006140	323618
	U	9005498	7006141	45048
402 ff.	U	9005664	7006141	45048
	U	9006449	7006141	45048
	U	9006561	7006141	45048
	U	9006339	7006141	167279
I, 293	U	9006447	7006141	167279
7973	U	9006736	7006141	167279
	U	9005498	7006142	47392
388 ff.	U	9005664	7006142	47392
	U	9006449	7006142	47392
	U	9006561	7006142	47392
	U	9005498	7006143	47304
	U	9006561	7006143	47304
	U	9005498	7006144	45396
89	U	9006037	7006144	45396
	U	9006449	7006144	45396
449	U	9006009	7006145	47569
195	U	9006037	7006145	47569
	U	9005498	7006146	43998
	U	9006303	7006146	43998
	U	9006561	7006146	43998
	U	9006073	7006146	162499
337	U	9006009	7006147	47916
209	U	9006037	7006147	47916
	U	9006073	7006147	162625
	U	9005498	7006148	145805
359	U	9006009	7006148	145805
	U	9005498	7006149	145481
	U	2009007203	7006149	145481
	U	9006303	7006149	162503
332	U	9006009	7006151	45065
66	U	9006037	7006151	45065
	U	9006467	7006151	162536
	U	9005498	7006152	47784
	U	9006009	7006152	47784
	U	9006561	7006152	47784
	U	9005498	7006153	46328
148	U	9006037	7006153	46328
	U	9005498	7006155	153425
329	U	9006009	7006155	153425
	U	9005498	7006157	47308
178	U	9006037	7006157	47308
	U	9006303	7006157	47308
	U	9006444	7006157	47308
	U	9006073	7006157	162611
	U	9006303	7006159	44170
	U	9006561	7006159	44170
	U	9005498	7006161	46667
	U	9006444	7006161	46667
II, 755-756	U	9006447	7006161	46667
	U	9006449	7006161	46667
	U	9006561	7006161	46667
IX, 667	U	9005014	7006161	323492
	U	9005498	7006162	145652
	U	9006303	7006162	145652
	U	9006592	7006162	145652
	U	9005498	7006163	152199
	U	9006303	7006163	152199
	U	9006467	7006163	162571
	U	9005498	7006164	46000
	U	9006009	7006164	46000
130	U	9006037	7006164	46000
	U	9006303	7006164	46000
	U	9006073	7006164	162556
	U	9005498	7006165	45483
	U	9005664	7006165	45483
110	U	9006037	7006165	45483
	U	9006303	7006166	44603
	U	9006561	7006166	44603
	U	9006467	7006166	162518
	U	9005498	7006166	44603
	U	9006009	7006167	44446
40	U	9006037	7006167	44446
	U	9006449	7006167	44446
	U	9005498	7006167	44446
	U	9006073	7006167	162511
39	U	9006037	7006168	44295
	U	9006303	7006168	44295
	U	9005498	7006169	44609
42	U	9006037	7006169	44609
	U	9006073	7006169	162520
	U	9006449	7006169	44609
	U	9005498	7006170	45163
69	U	9006037	7006170	45163
	U	9006303	7006170	45163
	U	9005498	7006172	45929
130	U	9006037	7006172	45929
