II, 944-945	U	9005014	7002798	1795
	U	2009007094	6006765	174644
132	U	9005163	7002798	1795
	U	9006444	7002798	1795
	U	9006449	7002798	1795
Plate 73	U	9006549	7002798	1795
II, 944-945	U	9005014	7002798	138306
	U	9006449	7002798	138306
accessed 04/15/99	U	2009007181	7002798	138306
II, 944-945	U	9005014	7002798	172566
	U	9006449	7002798	172566
	U	9006722	7002798	1159586
accessed 1 June 2003	N	2009007043	7002798	1001176278
II, 944-945	U	9005014	7024277	1158420
132	U	9005163	7024277	1158420
	U	9006444	7024277	1158420
	U	9006449	7024277	1158420
Plate 73	U	9006549	7024277	1158420
II, 944-945	U	9005014	7024277	1158421
	U	9006449	7024277	1158421
II, 944-945	U	9005014	7024277	1158422
	U	9006449	7024277	1158422
accessed 04/15/99	U	2009007181	7024277	1158422
	U	9006722	7024277	1159587
GNIS6065800	U	9006553	2010144	194820
GNIS6040801	U	9006553	2149095	426208
GNIS24009079	U	9006553	2048944	233620
	U	9006449	3000893	142969
plate 24	U	9006549	1111027	112178
	U	9006548	6005825	171144
89	P	9006548	7030334	1001179128
accessed 5 July 2004	P	2009007043	7030334	1001179128
358	U	9006548	6005971	171290
accessed 6 July 2004	P	2009007043	7030341	1001179142
	U	9006561	7000626	181827
1229	U	9006267	7000626	181830
II, 948	U	9006447	7000626	181864
1229	U	9006267	7000626	181865
639	U	9006339	7000626	181865
1229	U	9006267	7000626	181866
II, 948	U	9006447	7000626	181866
1229	U	9006267	7000626	181867
II, 948	U	9006447	7000626	181867
1229	U	9006267	7000626	181869
	U	2009007094	7000626	181868
358	U	9006548	6006076	171395
1514-15	U	9006972	7026344	1166604
	U	9006973	7026344	1166604
1514-15	U	9006972	7026344	1166605
1514-15	U	9006972	7026345	1166606
	U	9006973	7026345	1166606
1514-15	U	9006972	7026345	1166607
	N	2009007094	7026345	1001179145
	N	2009007282	7026345	1001179148
	N	2009007282	7026345	1001179147
	N	2009007282	7026345	1001179146
180	U	9006549	1079440	80239
356	U	9006548	6005479	170798
	U	9006561	1086843	87713
I, 197	U	9006447	6005197	170516
	U	9006548	7024414	152853
	N	2009007203	7024414	156575
Accessed 07/09/2002.	N	2009007043	7029453	1001175537
	N	9006267	7029453	1001175536
	N	9006267	7029453	1001175535
	N	9006447	7029453	1001175535
	U	9006561	1086812	87681
	U	9006549	1086812	350263
357	U	9006548	6005961	171280
356	U	9006548	6005961	174318
	U	9006561	1099969	100934
accessed 12 August 2004	P	2009007043	1099969	100934
360	U	9006548	6006662	171981
	U	9006449	7016027	9117
	N	2009007094	7016027	1001179823
	N	2009007094	7016027	1001179822
GNIS2019390	U	9006553	2637686	983484
	U	9006548	6005574	170893
	U	9006548	6005574	174142
"Tyrol," accessed 15 October 2004	N	2009007043	6005574	170893
40	U	9006267	7015540	323647
40	U	9006267	7015540	323650
32	U	9005423	7015540	1161082
32	U	9005423	7015540	1161083
32	U	9005423	7015540	1161084
32	U	9005423	7015540	1161085
	U	2009007203	7015540	323649
368-369	U	9006339	5001917	161281
368-369	U	9006339	5001917	164433
plate 80	N	2009007029	5001917	1001180056
63	U	9006549	1042008	42407
