10000001	S	7006167
10000003	S	7006167
10000000	S	7006168
10000003	S	7006168
10000000	S	7006169
10000001	S	7006169
10000003	S	7006169
10000000	S	7006170
10000001	S	7006170
10000003	S	7006170
10000000	S	7006172
10000001	S	7006172
10000000	S	7006173
10000001	S	7006173
10000000	S	7006174
10000001	S	7006174
10000003	S	7006174
10000000	S	7006175
10000003	S	7006175
10000000	S	7006176
10000001	S	7006176
10000003	S	7006176
10000000	S	7006177
10000001	S	7006177
10000003	S	7006177
10000000	S	7006178
10000001	S	7006178
10000001	S	7006181
10000003	S	7006181
10000000	S	7006183
10000001	S	7006183
10000003	S	7006183
10000000	S	7006184
10000001	S	7006184
10000001	S	7006185
10000003	S	7006185
10000000	S	7006186
10000003	S	7006186
10000000	S	7006188
10000001	S	7006188
10000003	S	7006188
10000000	S	7006189
10000003	S	7006189
10000000	S	7006190
10000003	S	7006190
10000000	S	7006191
10000001	S	7006191
10000003	S	7006191
10000000	S	7006192
10000001	S	7006192
10000000	S	7006194
10000001	S	7006194
10000003	S	7006194
10000000	S	7006195
10000003	S	7006195
10000000	S	7006196
10000001	S	7006196
10000000	S	7006197
10000001	S	7006197
10000003	S	7006197
10000000	S	7006198
10000001	S	7006198
10000000	S	7006200
10000001	S	7006200
10000003	S	7006200
10000000	S	7006201
10000001	S	7006201
10000000	S	7006202
10000001	S	7006202
10000000	S	7006204
10000001	S	7006204
10000003	S	7006204
10000000	S	7006205
10000001	S	7006205
10000000	S	7006206
10000001	S	7006206
10000000	S	7006207
10000001	S	7006207
10000003	S	7006207
10000000	S	7006242
10000001	S	7006242
10000003	S	7006242
10000000	S	7006245
10000001	S	7006245
10000000	S	7006293
10000001	S	7006293
10000001	S	7006294
10000003	S	7006294
10000000	S	7006295
10000001	S	7006295
10000000	S	7006296
10000001	S	7006296
10000000	S	7006299
10000001	S	7006299
10000003	S	7006299
10000000	S	7006300
10000001	S	7006300
10000003	S	7006300
10000000	S	7006301
10000001	S	7006301
10000000	S	7006302
10000001	S	7006302
