		42.8833	42	N	53	0											11.6833	11	E	41	0											7006317
		43.05	43	N	3	0											11.5	11	E	30	0											7006318
		43.1333	43	N	8	0											11.4833	11	E	29	0											7006319
		43.0667	43	N	4	0											11.6833	11	E	41	0											7006322
		43.15	43	N	9	0											11.5833	11	E	35	0											7006323
		43.3333	43	N	20	0											11.0333	11	E	2	0											7006324
		43.3833	43	N	23	0											11.2167	11	E	13	0											7006325
		43.1833	43	N	11	0											11.6667	11	E	40	0											7006326
		43.5333	43	N	32	0											11.1667	11	E	10	0											7006327
		43.4167	43	N	25	0											11.1333	11	E	8	0											7006328
		43.7167	43	N	43	0											10.8667	10	E	52	0											7006329
		43.4667	43	N	28	0											11.15	11	E	9	0											7006330
		43.2667	43	N	16	0											11.05	11	E	3	0											7006331
		43.2333	43	N	14	0											11.55	11	E	33	0											7006333
		43.4667	43	N	28	0											11.0333	11	E	2	0											7006334
		42.9833	42	N	59	0											11.8667	11	E	52	0											7006335
		43.2	43	N	12	0											11.7333	11	E	44	0											7006338
		43.1667	43	N	10	0											11.7667	11	E	46	0											7006339
		42.9667	42	N	58	0											11.9	11	E	54	0											7006341
		43.0333	43	N	2	0											11.95	11	E	57	0											7006344
		43.0833	43	N	5	0											11.7833	11	E	47	0											7006345
		42.8667	42	N	52	0											11.8833	11	E	53	0											7006346
		43.7	43	N	42	0											11.8167	11	E	49	0											7006522
		44.4	44	N	24	0											9.9	9	E	54	0											7006524
		43.05	43	N	3	0											11.8333	11	E	50	0											7006526
		43.6167	43	N	37	0											11.4667	11	E	28	0											7006528
		43.5833	43	N	35	0											11.3167	11	E	19	0											7006530
		43.25	43	N	15	0											11.8333	11	E	50	0											7006533
		43.5667	43	N	34	0											11.5333	11	E	32	0											7006537
		43.8833	43	N	53	0											11.7167	11	E	43	0											7006539
		43.8167	43	N	49	0											11.5	11	E	30	0											7006544
		43.7833	43	N	47	0											11.45	11	E	27	0											7006556
		43.7667	43	N	46	0											11.5	11	E	30	0											7006573
		43.7167	43	N	43	0											10.95	10	E	57	0											7006575
		43.7333	43	N	44	0											11.5667	11	E	34	0											7006581
		42.8	42	N	48	0											11.5	11	E	30	0											7006584
		42.55	42	N	33	0											11.1333	11	E	8	0											7006588
		44.1	44	N	6	0											11.2833	11	E	17	0											7006589
		43.2	43	N	12	0											10.7333	10	E	44	0											7006590
		43.65	43	N	39	0											11.2	11	E	12	0											7006592
		43.0167	43	N	1	0											11.6167	11	E	37	0											7007728
		43.7667	43	N	46	0											11.7833	11	E	47	0											7007731
		43.6667	43	N	40	0											11.45	11	E	27	0											7008397
		43.6833	43	N	41	0											11.5333	11	E	32	0											7008555
		43.9167	43	N	55	0											11.6167	11	E	37	0											7008900
		42.5	42	N	30	0											11.1833	11	E	11	0											7009080
