noted for palaces, medieval churches & art museums; was home of composers Luigi Boccherini & Giacomo Puccini	9	9999	C	N	83505	1100	7006076
noted for remains of Roman walls, forum & amphitheater; city retains rectangular Roman city plan	10	9999	C	N	54451	1800	7006076
most important in Tuscany 9th-10th cen., later was surpassed by Florence	11	9999	C	N	83324	800	7006076
established by Ligurians, then was an Etruscan town	1	9999	C	P	83002	-900	7006076
was an ancient center	1	9999	C	P	83002	-500	7006077
	2		C	N	83040		7006077
	4		C	N	83153		7006077
	3		C	N	83375		7006077
was probably an Etruscan center	1	9999	C	P	83002	-900	7006080
	2		C	N	83030		7006080
	4		C	N	83153		7006080
	3		C	N	83374		7006080
	2		C	N	83040		7006082
	3		C	N	83115		7006082
	8		C	N	83351		7006082
famed since medieval period	5	9999	C	N	83361	1100	7006082
home to Etruscans and possibly Ligurians, Roman colony established 180 BCE	1	9999	C	P	83002	-600	7006082
bishopric established by 313, later became archbishopric; famed for medieval cathedral, baptistry and leaning tower	4	9999	C	N	83154	313	7006082
for river and maritime traffic since city's foundation, today is also a hub for the railway	6	9999	C	N	83131	-300	7006082
for light industries; major industries were factors in city's being heavily bombed in WW II	7	9999	C	N	83371	1800	7006082
noted for art museums and architecture; was home to famous family of medieval sculptors, including Nicola and Giovanni Pisano	9	9999	C	N	83505	1000	7006082
from Etruscan era until 16th century, when Arno changed course & was impassable to galleys due to silting and altered land levels	10	1600	H	N	83331	-800	7006082
	1		C	P	83002		7006107
	1		C	P	83002		7006109
	1		C	P	83002		7006110
	1		C	P	83002		7006111
	1		C	P	83002		7006112
	1		C	P	83002		7006113
	1		C	P	83002		7006114
	1		C	P	83002		7006115
	1		C	P	83002		7006116
	1		C	P	83002		7006117
	1		C	P	83002		7006118
	1		C	P	83002		7006119
was an Etruscan center	1	9999	C	P	83002	-800	7006120
	2		C	N	83030		7006120
	3		C	N	83351		7006120
noted for ruins of cyclopean walls, Roman baths and temple	4	9999	C	N	54451	1750	7006120
	1		C	P	83002		7006121
was an ancient center	1	9999	C	P	83002	-900	7006122
	2		C	N	83030		7006122
	3		C	N	83303		7006122
	1		C	P	83002		7006123
	1		C	P	84217		7006124
	1		C	P	84217		7006125
	1		C	P	84217		7006126
	1		C	P	84217		7006128
	1		C	P	84217		7006129
	1		C	P	84217		7006130
	1		C	P	84217		7006131
	1		C	P	84217		7006132
	1		C	P	84217		7006133
	1		C	P	84217		7006134
	1		C	P	84217		7006135
	1		C	P	83002		7006136
	1		C	P	83002		7006137
	1		C	P	83002		7006138
	1		C	P	83002		7006139
	1		C	P	83002		7006140
	2		C	N	83020		7006140
	4		H	N	54331		7006141
	3		C	N	54451		7006141
was an Etruscan center	1	9999	C	P	83002	-900	7006141
	2		C	N	83030		7006141
	5		H	N	83153		7006141
was a Roman center	1	9999	C	P	83002	-500	7006142
	2		C	N	83030		7006142
noted for production of majolica (tin-glazed pottery)	3	9999	C	N	83506	1000	7006142
	1		C	P	83002		7006143
	1		C	P	83002		7006144
	1		C	P	83002		7006145
